chrom1,start1,end1,chrom2,start2,end2
chr1,207800154,207800304,chr1,207801595,207801745
chr1,27726157,27726177,chr1,27728824,27728974
chr1,243289785,243289935,chr1,243290891,243290935
chr1,230809502,230809652,chr1,230918417,230918440
chr1,159968343,159968390,chr1,159971212,159971362
chr1,161771426,161771576,chr1,163225898,163226048
chr1,156794850,156794873,chr1,156803926,156804076
chr1,114227334,114227415,chr1,114273119,114273269
chr1,12486450,12486482,chr1,12494476,12494626
chr1,171072767,171072787,chr1,171073003,171073153
chr1,6775501,6775543,chr1,7915517,7915667
chr1,92376848,92376998,chr1,92377678,92377707
chr1,114011120,114011233,chr1,114011435,114011556
chr1,26291725,26291748,chr1,27154782,27154932
chr1,16012772,16012825,chr1,16012825,16012846
chr1,227733908,227734058,chr1,227788041,227788094
chr1,146387440,146387564,chr1,146707424,146707448
chr1,109426014,109426064,chr1,109426064,109426144
chr1,35174903,35174926,chr1,35175163,35175313
chr1,235703216,235703258,chr1,235725330,235725480
chr1,1878234,1878258,chr1,10567102,10567252
chr1,167349527,167349551,chr1,167352012,167352124
chr1,220765362,220765394,chr1,220765416,220765566
chr1,111508389,111508504,chr1,111508523,111508673
chr1,27891878,27891911,chr1,28006163,28006207
chr1,186175245,186175390,chr1,186181662,186181689
chr1,46132682,46132832,chr1,47313276,47313427
chr1,193113335,193113485,chr1,193114030,193114063
chr1,209806148,209806233,chr1,212855115,212855167
chr1,157931257,157931287,chr1,158677081,158677116
chr1,147332825,147332975,chr1,147334633,147334668
chr1,200436956,200436978,chr1,231715728,231715878
chr1,15425914,15426064,chr1,43311479,43311508
chr1,51496301,51496346,chr1,51496761,51496911
chr1,224275812,224275962,chr1,224277198,224277348
chr1,28026830,28026875,chr1,28029502,28029652
chr1,176162288,176162333,chr1,176162806,176162956
chr1,110829212,110829345,chr1,110842834,110842880
chr1,39166601,39166751,chr1,39167776,39167927
chr1,37514595,37514737,chr1,37514737,37514769
chr1,16514238,16514388,chr1,16605258,16605287
chr1,244866638,244866788,chr1,244876612,244876659
chr1,205803242,205803392,chr1,205807433,205807474
chr1,59945457,59945607,chr1,60813566,60813588
chr1,180211925,180211978,chr1,180244409,180244441
chr1,13742680,13742700,chr1,13743512,13743655
chr1,31295469,31295499,chr1,31296817,31296886
chr1,99700231,99700381,chr1,99704399,99704429
chr1,15526645,15526674,chr1,15526674,15526701
chr1,43241166,43241214,chr1,59336147,59336194
chr1,32138815,32138856,chr1,32139218,32139368
chr1,84353936,84354019,chr1,84363077,84363136
chr1,36627197,36627347,chr1,36627573,36627614
chr1,206503012,206503162,chr1,206603695,206603839
chr1,70675131,70675225,chr1,70676269,70676296
chr1,231922884,231922926,chr1,231922950,231923100
chr1,235633219,235633249,chr1,235634085,235634235
chr1,210157269,210157400,chr1,210168486,210168624
chr1,211053565,211053715,chr1,211054913,211055063
chr1,51416288,51416311,chr1,51420980,51421070
chr1,48313636,48313786,chr1,50074106,50074256
chr1,197909012,197909060,chr1,197909248,197909398
chr1,32023367,32023497,chr1,32023417,32023539
chr1,223142473,223142498,chr1,223143594,223143744
chr1,56421213,56421248,chr1,56826817,56826967
chr1,38314530,38314571,chr1,38323971,38324121
chr1,52571720,52571763,chr1,52581191,52581341
chr1,108199298,108199448,chr1,108200440,108200468
chr1,40354824,40354854,chr1,40355243,40355393
chr1,202687588,202687612,chr1,203327251,203327272
chr1,226447393,226447417,chr1,226665993,226666111
chr1,6894825,6894975,chr1,6919522,6919551
chr1,167275476,167275626,chr1,167278741,167278891
chr1,183919817,183919967,chr1,183953991,183954032
chr1,181234223,181234373,chr1,181235501,181235526
chr1,43643419,43643569,chr1,43645210,43645360
chr1,207463216,207463366,chr1,207464495,207464563
chr1,16264519,16264669,chr1,16467602,16467752
chr1,32236053,32236203,chr1,32236372,32236414
chr1,182263829,182263965,chr1,182264099,182264229
chr1,120175514,120175652,chr1,120175787,120175894
chr1,116950524,116950674,chr1,116951514,116951544
chr1,3361527,3361675,chr1,5528286,5528308
chr1,46701681,46701713,chr1,47146960,47146997
chr1,113762106,113762133,chr1,113859084,113859176
chr1,44924847,44924971,chr1,44924949,44925070
chr1,94144114,94144264,chr1,94144331,94144375
chr1,90053110,90053260,chr1,205141741,205141839
chr1,212112579,212112729,chr1,212735131,212735157
chr1,78038533,78038578,chr1,78052805,78052845
chr1,166479254,166479306,chr1,166497499,166497649
chr1,10535333,10535483,chr1,10545658,10545683
chr1,199069731,199069881,chr1,237048109,237048259
chr1,31781426,31781452,chr1,31788186,31788276
chr1,151432287,151432325,chr1,151740730,151740750
chr1,160963633,160963655,chr1,160964871,160964908
chr1,91656817,91656967,chr1,91715111,91715261
chr1,100434580,100434639,chr1,100435236,100435386
chr1,39388278,39388428,chr1,39392106,39392126
chr1,157151381,157151416,chr1,157155953,157156103
chr1,70696942,70697092,chr1,70699406,70699487
chr1,226734962,226735112,chr1,226870999,226871018
chr1,117526395,117526545,chr1,117702971,117703002
chr1,147339303,147339331,chr1,147339406,147339556
chr1,212775127,212775277,chr1,212777613,212777642
chr1,28436759,28436809,chr1,28438522,28438672
chr1,206957901,206958042,chr1,207095668,207095818
chr1,35615457,35615607,chr1,35617885,35618035
chr1,30246772,30246912,chr1,30251130,30251153
chr1,6054569,6054613,chr1,6059029,6059051
chr1,225923226,225923356,chr1,225924120,225924240
chr1,161494322,161494472,chr1,161495260,161495410
chr1,37690294,37690444,chr1,37691608,37691697
chr1,246644493,246644527,chr1,247163043,247163193
chr1,213825083,213825233,chr1,213828322,213828467
chr1,192312601,192312751,chr1,192312804,192312843
chr1,147489845,147489898,chr1,147489929,147490078
chr1,60983136,60983286,chr1,61169041,61169066
chr1,51153249,51153310,chr1,51160830,51160980
chr1,212285612,212285762,chr1,212286600,212286750
chr1,246080911,246080930,chr1,246179357,246179507
chr1,11968230,11968380,chr1,12005831,12005981
chr1,29055471,29055621,chr1,29197112,29197262
chr1,211424471,211424621,chr1,211429458,211429494
chr1,72046426,72046464,chr1,72046718,72046868
chr1,100041925,100042075,chr1,100106630,100106780
chr1,46364376,46364526,chr1,46364822,46364844
chr1,8561232,8561341,chr1,8701470,8701611
chr1,1891767,1891917,chr1,1900637,1900700
chr1,161053558,161053708,chr1,161053749,161053805
chr1,39733810,39733960,chr1,39735435,39735585
chr1,14437083,14437226,chr1,17355047,17355197
chr1,42997416,42997566,chr1,43036120,43036145
chr1,191436348,191436391,chr1,191670328,191670478
chr1,995071,995221,chr1,5436052,5436202
chr1,203586984,203587101,chr1,203587129,203587254
chr1,46508988,46509138,chr1,51937782,51937932
chr1,91724454,91724494,chr1,210240982,210241055
chr1,218355316,218355466,chr1,225629748,225629898
chr1,167702436,167702586,chr1,167710127,167710172
chr1,13841098,13841248,chr1,13841653,13841680
chr1,10437419,10437569,chr1,10494353,10494399
chr1,23879775,23879820,chr1,36691655,36691805
chr1,65149379,65149529,chr1,65231268,65231313
chr1,207746496,207746599,chr1,207751025,207751137
chr1,201961134,201961284,chr1,202329796,202329817
chr1,183134165,183134196,chr1,183157450,183157600
chr1,46182896,46183046,chr1,46183396,46183421
chr1,53995215,53995366,chr1,174692089,174692239
chr1,59061743,59061772,chr1,59062689,59062810
chr1,46151438,46151459,chr1,46153159,46153309
chr1,151437191,151437320,chr1,152300871,152300894
chr1,56871919,56872069,chr1,58059988,58060022
chr1,30749062,30749108,chr1,30749268,30749418
chr1,38538193,38538343,chr1,39094669,39094819
chr1,31400417,31400567,chr1,31402789,31402822
chr1,27526539,27526616,chr1,27542552,27542611
chr1,245893236,245893299,chr1,245894176,245894270
chr1,194728625,194728775,chr1,204677962,204678112
chr1,92645479,92645613,chr1,92742649,92742799
chr1,46735906,46735951,chr1,46735988,46736138
chr1,61236111,61236252,chr1,61237901,61237942
chr1,191849403,191849487,chr1,191851119,191851165
chr1,179017415,179017565,chr1,179017637,179017659
chr1,194789843,194789890,chr1,194794749,194794902
chr1,38705221,38705255,chr1,40616099,40616247
chr1,247449600,247449750,chr1,247467781,247467813
chr1,244861894,244862044,chr1,244862563,244862595
chr1,241609276,241609312,chr1,241609434,241609584
chr1,163230973,163230996,chr1,163232291,163232441
chr1,53183229,53183253,chr1,53183321,53183471
chr1,158681286,158681310,chr1,158682726,158682876
chr1,43143584,43143734,chr1,43602186,43602214
chr1,189057726,189057876,chr1,190720542,190720566
chr1,105762437,105762458,chr1,105762720,105762856
chr1,223556806,223556956,chr1,223556964,223557049
chr1,201545659,201545698,chr1,201598152,201598255
chr1,117699599,117699749,chr1,117700155,117700186
chr1,224514702,224514852,chr1,224542973,224542992
chr1,226041687,226041729,chr1,226062234,226062384
chr1,209783013,209783048,chr1,209783102,209783252
chr1,36158235,36158385,chr1,36161481,36161509
chr1,108937603,108937647,chr1,108963628,108963774
chr1,215617395,215617545,chr1,215619845,215619995
chr1,31969954,31970104,chr1,62823385,62823410
chr1,11370913,11371050,chr1,11372530,11372639
chr1,100711575,100711642,chr1,100714560,100714710
chr1,25538803,25538953,chr1,30121635,30121660
chr1,110033005,110033155,chr1,110033599,110033647
chr1,7618257,7618407,chr1,7619364,7619514
chr1,66437515,66437665,chr1,66437819,66437842
chr1,206566487,206566531,chr1,206570832,206570982
chr1,181208373,181208523,chr1,188485432,188485582
chr1,224891847,224891997,chr1,224894992,224895011
chr1,245194324,245194371,chr1,245200448,245200598
chr1,41104403,41104551,chr1,41106809,41106959
chr1,246142892,246142954,chr1,246143062,246143210
chr1,54268332,54268482,chr1,54283833,54283866
chr1,154702390,154702417,chr1,155012380,155012530
chr1,224236301,224236340,chr1,235883709,235883780
chr1,173995366,173995407,chr1,176168691,176168744
chr1,51723632,51723782,chr1,51725036,51725173
chr1,228074119,228074269,chr1,228076057,228076084
chr1,224513968,224514118,chr1,224661700,224661737
chr1,27449208,27449358,chr1,27451443,27451476
chr1,204229388,204229409,chr1,204229663,204229772
chr1,202749509,202749652,chr1,202749883,202749902
chr1,63969528,63969678,chr1,63972514,63972664
chr1,156040853,156041003,chr1,156041275,156041296
chr1,116047191,116047341,chr1,116111595,116111746
chr1,205818500,205818650,chr1,205818773,205818803
chr1,177087625,177087657,chr1,178298692,178298842
chr1,67532526,67532676,chr1,67532798,67532831
chr1,35174668,35174818,chr1,35179157,35179198
chr1,93884479,93884629,chr1,93999917,93999992
chr1,40532153,40532303,chr1,40533042,40533083
chr1,156160816,156160966,chr1,156161025,156161061
chr1,152337070,152337220,chr1,235083592,235083679
chr1,17061705,17061855,chr1,17401920,17401951
chr1,110886260,110886371,chr1,110886371,110886390
chr1,55135628,55135763,chr1,55137523,55137566
chr1,189118626,189118776,chr1,189663443,189663500
chr1,49766164,49766314,chr1,50095417,50095567
chr1,224347950,224348100,chr1,235404696,235404846
chr1,240064866,240065016,chr1,240559189,240559233
chr1,9269418,9269568,chr1,9280752,9280876
chr1,220626708,220626858,chr1,220680471,220680526
chr1,217605173,217605323,chr1,217605349,217605398
chr1,195898957,195899107,chr1,210803190,210803340
chr1,152009954,152009975,chr1,152010185,152010335
chr1,181293697,181293844,chr1,182015430,182015580
chr1,67028511,67028568,chr1,67030466,67030616
chr1,184509655,184509776,chr1,184512116,184512266
chr1,109175422,109175572,chr1,109176108,109176148
chr1,213249935,213250085,chr1,213255786,213255811
chr1,8378357,8378507,chr1,8378772,8378907
chr1,1349780,1349921,chr1,1351414,1351468
chr1,29136649,29136683,chr1,29151915,29152065
chr1,35346849,35346892,chr1,35349543,35349693
chr1,161507450,161507600,chr1,161557263,161557413
chr1,155508357,155508507,chr1,155513471,155513620
chr1,68201404,68201554,chr1,68255866,68256016
chr1,231339943,231339989,chr1,231596111,231596261
chr1,28580786,28580830,chr1,28581047,28581197
chr1,226928265,226928415,chr1,226943377,226943527
chr1,21274751,21274901,chr1,21274938,21274964
chr1,224964249,224964399,chr1,224966666,224966816
chr1,160078242,160078389,chr1,160078772,160078796
chr1,109932040,109932190,chr1,109977832,109977852
chr1,168044471,168044621,chr1,168045902,168046052
chr1,209069740,209069870,chr1,209069870,209069906
chr1,167138616,167138766,chr1,167141091,167141153
chr1,154634790,154634814,chr1,154635681,154635831
chr1,185317269,185317346,chr1,185317361,185317430
chr1,217604804,217604954,chr1,227953592,227953653
chr1,8376126,8376276,chr1,16913976,16914009
chr1,198673759,198673909,chr1,198679610,198679760
chr1,108691763,108691788,chr1,108692022,108692172
chr1,2312126,2312178,chr1,2313718,2313866
chr1,7940000,7940150,chr1,8191543,8191579
chr1,212896502,212896565,chr1,212899235,212899309
chr1,111538454,111538604,chr1,111552154,111552186
chr1,21209630,21209775,chr1,21345520,21345594
chr1,101155370,101155520,chr1,101173297,101173372
chr1,209003579,209003729,chr1,217095046,217095196
chr1,88993162,88993312,chr1,88993634,88993746
chr1,172211939,172211991,chr1,172213757,172213791
chr1,181127224,181127250,chr1,181222947,181223098
chr1,184036394,184036429,chr1,184041977,184042127
chr1,32925630,32925655,chr1,32925655,32925760
chr1,214370098,214370248,chr1,214378661,214378693
chr1,37911488,37911632,chr1,37936643,37936669
chr1,154510231,154510385,chr1,154513587,154513737
chr1,58119308,58119458,chr1,58899104,58899238
chr1,151000421,151000443,chr1,213124799,213124824
chr1,183540133,183540283,chr1,183542147,183542178
chr1,231080893,231081043,chr1,231081856,231082006
chr1,227371927,227372077,chr1,227372799,227372822
chr1,93081857,93081883,chr1,93082090,93082240
chr1,60202192,60202216,chr1,60202277,60202427
chr1,166671860,166672010,chr1,166675464,166675502
chr1,178918211,178918348,chr1,179242314,179242461
chr1,100481216,100481257,chr1,100527974,100528124
chr1,215945960,215946110,chr1,225392778,225392838
chr1,7378683,7378834,chr1,7379101,7379168
chr1,226602591,226602636,chr1,234103736,234103886
chr1,55041376,55041526,chr1,55042357,55042394
chr1,154914230,154914380,chr1,154917405,154917530
chr1,219390578,219390728,chr1,219397271,219397421
chr1,234795806,234795836,chr1,234796066,234796216
chr1,159902444,159902594,chr1,159907897,159907929
chr1,55525157,55525180,chr1,55525180,55525311
chr1,219902378,219902528,chr1,219903576,219903726
chr1,241728484,241728634,chr1,241749534,241749684
chr1,77979056,77979091,chr1,78003531,78003681
chr1,202046725,202046773,chr1,202046780,202046805
chr1,32836807,32836833,chr1,32836833,32836969
chr1,226420835,226420904,chr1,226420992,226421142
chr1,65539371,65539420,chr1,65540503,65540653
chr1,190934308,190934458,chr1,205191314,205191464
chr1,207819073,207819112,chr1,207819790,207819825
chr1,215322013,215322163,chr1,215498509,215498540
chr1,244596987,244597137,chr1,244598517,244598541
chr1,151790455,151790550,chr1,151972748,151972870
chr1,246924404,246924435,chr1,246927666,246927816
chr1,167411283,167411434,chr1,167625045,167625188
chr1,212862229,212862379,chr1,212862777,212862802
chr1,161116511,161116661,chr1,161158291,161158349
chr1,8765392,8765418,chr1,8815933,8815958
chr1,54464769,54464836,chr1,54465381,54465445
chr1,63722227,63722377,chr1,65963586,65963664
chr1,75727934,75727956,chr1,75731577,75731640
chr1,151757461,151757495,chr1,151757842,151757992
chr1,215603436,215603476,chr1,215604062,215604212
chr1,111084348,111084498,chr1,111217230,111217380
chr1,153041188,153041224,chr1,153043145,153043290
chr1,226448343,226448376,chr1,226448610,226448760
chr1,219919671,219919822,chr1,219920244,219920273
chr1,207056248,207056398,chr1,207056837,207056878
chr1,70023305,70023452,chr1,70029454,70029603
chr1,64984411,64984561,chr1,64984681,64984705
chr1,69932184,69932334,chr1,69932535,69932557
chr1,25483840,25483873,chr1,25484709,25484859
chr1,119519524,119519562,chr1,119724125,119724151
chr1,35039424,35039563,chr1,35048865,35049015
chr1,93605276,93605426,chr1,93608108,93608185
chr1,40947722,40947872,chr1,40949065,40949111
chr1,167248599,167248643,chr1,167248709,167248859
chr1,232308254,232308404,chr1,236468629,236468779
chr1,174787836,174787863,chr1,174789946,174789981
chr1,39819781,39819931,chr1,39917775,39917925
chr1,56828642,56828678,chr1,58540339,58540485
chr1,46288219,46288369,chr1,46288597,46288648
chr1,229268473,229268571,chr1,229268882,229269032
chr1,12250575,12250725,chr1,12250766,12250785
chr1,38093963,38093985,chr1,38496541,38496691
chr1,181629276,181629313,chr1,216557538,216557688
chr1,20811328,20811478,chr1,20813899,20814024
chr1,159535485,159535635,chr1,159810079,159810229
chr1,37783096,37783166,chr1,37801314,37801464
chr1,54862113,54862132,chr1,54862170,54862320
chr1,61170173,61170314,chr1,61406081,61406134
chr1,231343088,231343238,chr1,231355395,231355545
chr1,234730811,234730950,chr1,234756183,234756323
chr1,209305591,209305623,chr1,209305623,209305661
chr1,243343935,243344085,chr1,248023856,248023879
chr1,201317931,201318081,chr1,201318976,201319010
chr1,9523191,9523341,chr1,9542881,9543031
chr1,188874825,188874975,chr1,199557295,199557445
chr1,21113601,21113623,chr1,21341444,21341475
chr1,7868215,7868238,chr1,7870122,7870272
chr1,32774695,32774845,chr1,32776930,32777074
chr1,192193205,192193233,chr1,192196108,192196258
chr1,201563134,201563154,chr1,201564745,201564895
chr1,201619386,201619490,chr1,201619762,201619912
chr1,172555002,172555142,chr1,172577322,172577387
chr1,171370271,171370421,chr1,171373160,171373310
chr1,209298133,209298283,chr1,209303995,209304027
chr1,179958607,179958674,chr1,179959099,179959249
chr1,36872987,36873137,chr1,36875273,36875394
chr1,192123343,192123493,chr1,192123763,192123861
chr1,112979079,112979229,chr1,112986811,112986959
chr1,162031147,162031297,chr1,162290279,162290429
chr1,23947966,23948116,chr1,23949548,23949698
chr1,155013840,155013879,chr1,155013898,155014048
chr1,58617571,58617721,chr1,58719759,58719799
chr1,25651455,25651605,chr1,25655211,25655270
chr1,16010993,16011143,chr1,16026763,16026819
chr1,179599747,179599852,chr1,182070638,182070662
chr1,64129886,64130036,chr1,67951899,67951945
chr1,67340630,67340683,chr1,67341440,67341558
chr1,12486221,12486240,chr1,12486548,12486698
chr1,8525445,8525477,chr1,8526036,8526084
chr1,44774410,44774482,chr1,44775466,44775590
chr1,24909572,24909673,chr1,24911906,24911939
chr1,207838652,207838802,chr1,207838832,207838915
chr1,193462893,193463043,chr1,193498952,193499102
chr1,21568190,21568228,chr1,21568296,21568446
chr1,151571576,151571726,chr1,151575148,151575177
chr1,118053267,118053313,chr1,118053692,118053842
chr1,152702000,152702150,chr1,152702200,152702251
chr1,233662061,233662104,chr1,233987966,233988116
chr1,243543110,243543234,chr1,243543197,243543312
chr1,33096733,33096883,chr1,33096933,33096951
chr1,63423638,63423788,chr1,63432433,63432583
chr1,174654519,174654669,chr1,174691503,174691554
chr1,201744942,201744985,chr1,201745057,201745207
chr1,67047228,67047367,chr1,67048369,67048398
chr1,168429932,168429962,chr1,168433964,168434114
chr1,40684293,40684378,chr1,40684658,40684808
chr1,157278828,157278852,chr1,157280581,157280727
chr1,56707086,56707236,chr1,56707271,56707293
chr1,192215382,192215532,chr1,193620798,193620948
chr1,218398275,218398425,chr1,218778425,218778485
chr1,177713326,177713476,chr1,177713663,177713713
chr1,162470510,162470660,chr1,162488271,162488298
chr1,53595971,53596121,chr1,53790985,53791130
chr1,115658529,115658558,chr1,115659886,115660036
chr1,169562052,169562193,chr1,208459905,208459958
chr1,44811979,44812129,chr1,44813685,44813835
chr1,19800640,19800726,chr1,19800741,19800891
chr1,85206926,85207076,chr1,85269717,85269867
chr1,53615666,53615708,chr1,53616420,53616570
chr1,71456273,71456423,chr1,71461120,71461199
chr1,16982028,16982058,chr1,16984991,16985141
chr1,193083590,193083618,chr1,193084381,193084531
chr1,9631602,9631649,chr1,9689564,9689714
chr1,90477894,90478038,chr1,90480869,90480905
chr1,50906821,50906903,chr1,51255045,51255191
chr1,182890001,182890151,chr1,182893500,182893546
chr1,103143932,103143961,chr1,103143976,103144126
chr1,17018979,17019129,chr1,17019154,17019237
chr1,84305577,84305721,chr1,84308260,84308306
chr1,60996998,60997035,chr1,61005914,61006064
chr1,179044053,179044203,chr1,179293507,179293657
chr1,160002172,160002322,chr1,160037617,160037652
chr1,224372842,224372992,chr1,224373216,224373255
chr1,85126776,85126926,chr1,85164544,85164588
chr1,39738819,39738851,chr1,39746426,39746576
chr1,180929596,180929621,chr1,180933164,180933314
chr1,100975656,100975806,chr1,101257977,101258028
chr1,31236623,31236773,chr1,31238324,31238352
chr1,173772385,173772420,chr1,173774988,173775138
chr1,55206184,55206334,chr1,87675403,87675553
chr1,182139887,182140042,chr1,182733055,182733117
chr1,20742942,20743092,chr1,20752934,20753084
chr1,161076939,161077088,chr1,161078143,161078179
chr1,32134741,32134891,chr1,32139379,32139398
chr1,65775213,65775247,chr1,65781275,65781342
chr1,8081962,8082089,chr1,181210027,181210177
chr1,109904571,109904623,chr1,109907701,109907851
chr1,46606769,46606879,chr1,46607853,46607873
chr1,192265210,192265360,chr1,192265752,192265779
chr1,112364077,112364227,chr1,114675642,114675792
chr1,145935184,145935334,chr1,145935508,145935533
chr1,12461429,12461579,chr1,12511028,12511178
chr1,42312733,42312883,chr1,42316474,42316516
chr1,57360331,57360367,chr1,57361511,57361657
chr1,237598261,237598411,chr1,237607788,237607863
chr1,228382101,228382164,chr1,228382534,228382684
chr1,62504448,62504486,chr1,62516932,62517082
chr1,196511198,196511242,chr1,196527774,196527802
chr1,212255523,212255547,chr1,212255741,212255891
chr1,39593668,39593691,chr1,39644906,39644928
chr1,191932383,191932521,chr1,192102193,192102251
chr1,26952254,26952308,chr1,26952371,26952521
chr1,27804508,27804658,chr1,27805992,27806047
chr1,161069644,161069794,chr1,161077122,161077272
chr1,179436095,179436180,chr1,179468588,179468738
chr1,110958723,110958753,chr1,207296973,207297123
chr1,109283303,109283327,chr1,110309419,110309569
chr1,65458101,65458251,chr1,65460378,65460399
chr1,35051026,35051082,chr1,35083370,35083426
chr1,37464567,37464717,chr1,37514908,37515058
chr1,171801411,171801560,chr1,171803523,171803568
chr1,61079116,61079151,chr1,61079233,61079383
chr1,11270195,11270221,chr1,24763791,24763941
chr1,28553487,28553561,chr1,28554947,28555097
chr1,172517989,172518136,chr1,172521072,172521130
chr1,164721375,164721525,chr1,164722548,164722613
chr1,226027964,226027992,chr1,226030090,226030240
chr1,150943022,150943059,chr1,150955298,150955448
chr1,151034625,151034775,chr1,151036475,151036546
chr1,226185988,226186138,chr1,226186186,226186208
chr1,230696878,230697028,chr1,230697252,230697304
chr1,223503635,223503683,chr1,223514593,223514740
chr1,16717918,16718068,chr1,16722654,16722698
chr1,113811767,113811798,chr1,113811871,113812021
chr1,46578659,46578809,chr1,47212134,47212213
chr1,5379120,5379255,chr1,5456105,5456244
chr1,26045376,26045526,chr1,26048516,26048666
chr1,180230565,180230602,chr1,180468134,180468172
chr1,184630839,184630881,chr1,184631030,184631180
chr1,209807491,209807528,chr1,221060309,221060459
chr1,109822930,109822972,chr1,109951573,109951723
chr1,219113616,219113664,chr1,219155556,219155601
chr1,235041245,235041307,chr1,235041530,235041680
chr1,167628016,167628036,chr1,167634029,167634179
chr1,66264478,66264498,chr1,66264527,66264677
chr1,41095689,41095708,chr1,41191310,41191460
chr1,16393699,16393849,chr1,227357658,227357728
chr1,63837021,63837171,chr1,63839092,63839242
chr1,45684407,45684462,chr1,45684477,45684627
chr1,90404533,90404679,chr1,91133408,91133455
chr1,37506534,37506576,chr1,37509266,37509290
chr1,8872094,8872244,chr1,8876532,8876682
chr1,244839355,244839397,chr1,244839655,244839805
chr1,40581840,40581990,chr1,40588659,40588721
chr1,44059629,44059779,chr1,44062772,44062922
