chrom1,start1,end1,chrom2,start2,end2
chr1,12300894,12300924,chr1,12301810,12301960
chr1,118248434,118248453,chr1,118248498,118248648
chr1,52045730,52045880,chr1,52055246,52055289
chr1,236399659,236399809,chr1,236399808,236399855
chr1,10747964,10748114,chr1,10748144,10748177
chr1,115618040,115618178,chr1,115647179,115647329
chr1,192354048,192354079,chr1,192354079,192354104
chr1,109374534,109374684,chr1,109394534,109394562
chr1,200154832,200154982,chr1,200157991,200158022
chr1,18647306,18647456,chr1,19226207,19226357
chr1,35662943,35662983,chr1,35674259,35674335
chr1,40693419,40693440,chr1,40703731,40703881
chr1,185947323,185947473,chr1,185947480,185947549
chr1,40337877,40337902,chr1,40344311,40344461
chr1,172550642,172550792,chr1,172551207,172551237
chr1,206758658,206758706,chr1,206759233,206759383
chr1,173232855,173233005,chr1,244746630,244746672
chr1,81808408,81808443,chr1,81808729,81808880
chr1,46616858,46616899,chr1,46625626,46625776
chr1,234452801,234452894,chr1,234480662,234480699
chr1,110145510,110145660,chr1,110147180,110147227
chr1,157153438,157153500,chr1,157155464,157155495
chr1,84175852,84176002,chr1,84176373,84176405
chr1,154756439,154756589,chr1,154756635,154756658
chr1,245118912,245118939,chr1,245119359,245119509
chr1,160576478,160576509,chr1,160578339,160578410
chr1,70227872,70227926,chr1,70227972,70228122
chr1,70777301,70777367,chr1,71047259,71047305
chr1,77602906,77602935,chr1,77603179,77603329
chr1,156501838,156501861,chr1,169762902,169763052
chr1,21640410,21640445,chr1,21645662,21645812
chr1,156493383,156493414,chr1,156505215,156505363
chr1,55304890,55304950,chr1,56494532,56494556
chr1,112358208,112358284,chr1,112693847,112693877
chr1,9165281,9165334,chr1,9165829,9165905
chr1,151774682,151774717,chr1,151775060,151775210
chr1,113937578,113937728,chr1,113938018,113938045
chr1,28556803,28556953,chr1,28558129,28558279
chr1,63373154,63373278,chr1,63377780,63377930
chr1,40869755,40869905,chr1,40880483,40880633
chr1,51565510,51565545,chr1,51570941,51571091
chr1,117496117,117496265,chr1,117496288,117496333
chr1,151610729,151610755,chr1,151611470,151611505
chr1,224446263,224446285,chr1,224447698,224447848
chr1,203899377,203899527,chr1,203900736,203900886
chr1,112612706,112612856,chr1,112613853,112614003
chr1,61026898,61027048,chr1,61160595,61160649
chr1,35940475,35940614,chr1,35944928,35945078
chr1,212582880,212582907,chr1,212583972,212584102
chr1,236330696,236330846,chr1,236330890,236330982
chr1,85151726,85151876,chr1,85152904,85153054
chr1,179877951,179877984,chr1,179944388,179944538
chr1,43184339,43184362,chr1,43189441,43189576
chr1,68952574,68952607,chr1,69092043,69092193
chr1,172658978,172659048,chr1,172661418,172661568
chr1,12201207,12201336,chr1,12201818,12201968
chr1,204571440,204571499,chr1,204613300,204613382
chr1,27376195,27376345,chr1,27392362,27392470
chr1,105151983,105152056,chr1,105153579,105153730
chr1,109984725,109984780,chr1,109986013,109986163
chr1,169306791,169306941,chr1,169307144,169307162
chr1,102886238,102886326,chr1,103490038,103490120
chr1,185240398,185240450,chr1,185242302,185242452
chr1,32179713,32179863,chr1,32201455,32201485
chr1,85147664,85147716,chr1,85151342,85151492
chr1,193914330,193914404,chr1,195672263,195672413
chr1,36327045,36327191,chr1,36352397,36352423
chr1,24402238,24402388,chr1,24403188,24403338
chr1,43551633,43551661,chr1,44530409,44530512
chr1,27608568,27608705,chr1,27658804,27658838
chr1,37331248,37331316,chr1,37336282,37336432
chr1,180828530,180828680,chr1,180832602,180832631
chr1,246359573,246359723,chr1,246362122,246362272
chr1,172518461,172518611,chr1,172538059,172538178
chr1,185936999,185937149,chr1,185937935,185937976
chr1,196355327,196355346,chr1,196485995,196486145
chr1,70679617,70679767,chr1,70680907,70681057
chr1,245305106,245305256,chr1,245392712,245392735
chr1,51635057,51635207,chr1,51635662,51635685
chr1,218372019,218372054,chr1,218553127,218553277
chr1,226868398,226868465,chr1,235507496,235507646
chr1,160550597,160550623,chr1,160550623,160550668
chr1,203528270,203528420,chr1,203528421,203528443
chr1,173526265,173526415,chr1,173526474,173526498
chr1,228777730,228777880,chr1,228795197,228795220
chr1,203448404,203448427,chr1,203448862,203449007
chr1,31062056,31062206,chr1,31062278,31062310
chr1,222714265,222714415,chr1,223119224,223119370
chr1,161309272,161309304,chr1,161309518,161309647
chr1,161991355,161991379,chr1,161996792,161996942
chr1,164712803,164712953,chr1,164771598,164771668
chr1,224961860,224961930,chr1,224994893,224994923
chr1,195279346,195279368,chr1,195288853,195289003
chr1,61637182,61637209,chr1,61640841,61640991
chr1,45540424,45540574,chr1,45542774,45542809
chr1,184754994,184755109,chr1,184755479,184755511
chr1,25579725,25579751,chr1,25809714,25809864
chr1,220046753,220046790,chr1,220052398,220052548
chr1,201883386,201883480,chr1,201883532,201883682
chr1,26217018,26217053,chr1,26220021,26220160
chr1,23461742,23461766,chr1,212808262,212808411
chr1,207044099,207044249,chr1,207045566,207045716
chr1,168185274,168185424,chr1,193045498,193045544
chr1,8387265,8387415,chr1,8387429,8387451
chr1,166079582,166079613,chr1,166100817,166100967
chr1,161181909,161182059,chr1,161192738,161192761
chr1,117341139,117341289,chr1,117342230,117342372
chr1,89086042,89086088,chr1,89112335,89112485
chr1,194951219,194951268,chr1,194954176,194954326
chr1,36826168,36826189,chr1,41519982,41520035
chr1,10074276,10074428,chr1,153808485,153808635
chr1,24196973,24197009,chr1,24399731,24399869
chr1,112449219,112449244,chr1,112449274,112449387
chr1,177128545,177128695,chr1,177129684,177129834
chr1,113610032,113610182,chr1,113613806,113613827
chr1,9753569,9753629,chr1,9972847,9972997
chr1,198455144,198455222,chr1,198540516,198540538
chr1,53760982,53761019,chr1,53762070,53762220
chr1,26614619,26614769,chr1,26615092,26615132
chr1,184038505,184038659,chr1,185588690,185588840
chr1,228349270,228349308,chr1,228513455,228513610
chr1,191840157,191840307,chr1,192022276,192022426
chr1,23369180,23369323,chr1,23369607,23369631
chr1,187645013,187645163,chr1,192949428,192949578
chr1,200578967,200579119,chr1,200588745,200588770
chr1,45055810,45055837,chr1,45074435,45074585
chr1,45550719,45550768,chr1,45550768,45550805
chr1,69505040,69505186,chr1,69507623,69507678
chr1,180612610,180612747,chr1,180644266,180644416
chr1,70315014,70315164,chr1,70352482,70352506
chr1,201521088,201521238,chr1,201525382,201525532
chr1,36223055,36223205,chr1,36223243,36223261
chr1,44629776,44629926,chr1,44630001,44630023
chr1,219174187,219174337,chr1,219184443,219184474
chr1,16146549,16146568,chr1,16146627,16146777
chr1,84205344,84205408,chr1,84225744,84225814
chr1,191063152,191063184,chr1,191063416,191063555
chr1,116571766,116571916,chr1,116753627,116753685
chr1,153873100,153873250,chr1,153874284,153874434
chr1,26760881,26760901,chr1,26763163,26763313
chr1,229507028,229507049,chr1,229509600,229509750
chr1,42701265,42701413,chr1,42927122,42927272
chr1,100154206,100154232,chr1,100154600,100154750
chr1,245450252,245450296,chr1,245749782,245749932
chr1,153542930,153542952,chr1,154220605,154220630
chr1,167813911,167814034,chr1,167814034,167814057
chr1,211958643,211958770,chr1,211962217,211962249
chr1,212147772,212147799,chr1,212149558,212149708
chr1,106289008,106289026,chr1,106289064,106289214
chr1,205224843,205224993,chr1,205229519,205229544
chr1,21678231,21678380,chr1,21962547,21962601
chr1,58928299,58928320,chr1,58928515,58928665
chr1,67329513,67329557,chr1,67331116,67331266
chr1,211534570,211534689,chr1,212286749,212286775
chr1,47180381,47180531,chr1,47262956,47262999
chr1,16526537,16526591,chr1,16603969,16604050
chr1,38130863,38131013,chr1,38261117,38261142
chr1,212152403,212152422,chr1,212152704,212152854
chr1,31928722,31928872,chr1,31932729,31932826
chr1,8982976,8983094,chr1,9386103,9386143
chr1,110338855,110338991,chr1,110339082,110339232
chr1,91732796,91732946,chr1,91733278,91733331
chr1,113243954,113243976,chr1,113246405,113246555
chr1,66874389,66874539,chr1,66874549,66874590
chr1,183473467,183473490,chr1,245076203,245076285
chr1,230639182,230639332,chr1,230642387,230642429
chr1,166766716,166766866,chr1,166770811,166770847
chr1,117734300,117734450,chr1,208335767,208335913
chr1,235213205,235213239,chr1,235279474,235279624
chr1,200650403,200650541,chr1,200650578,200650728
chr1,247240481,247240588,chr1,247242961,247242984
chr1,37817717,37817749,chr1,157462620,157462770
chr1,45663624,45663774,chr1,45664649,45664686
chr1,28243933,28243994,chr1,28244344,28244494
chr1,32149742,32149857,chr1,32151027,32151177
chr1,18723276,18723296,chr1,18723296,18723406
chr1,233809537,233809687,chr1,247078850,247078884
chr1,161725831,161725960,chr1,161726802,161726952
chr1,207363388,207363443,chr1,207583831,207583859
chr1,167759913,167759950,chr1,168287302,168287403
chr1,27041866,27042016,chr1,27042549,27042575
chr1,112891949,112891990,chr1,112918109,112918259
chr1,56416066,56416215,chr1,56432668,56432688
chr1,243354863,243354896,chr1,243360423,243360573
chr1,172451034,172451184,chr1,172456726,172456762
chr1,168340782,168340806,chr1,168340900,168341050
chr1,61152605,61152755,chr1,61152800,61152821
chr1,244915779,244915929,chr1,244916486,244916519
chr1,100960281,100960431,chr1,100963681,100963710
chr1,197538707,197538736,chr1,197543609,197543650
chr1,151885928,151886078,chr1,152018452,152018489
chr1,165799938,165800088,chr1,165801207,165801357
chr1,10511296,10511446,chr1,10514408,10514465
chr1,38037761,38037823,chr1,38834566,38834633
chr1,70262414,70262564,chr1,70264359,70264509
chr1,21805365,21805463,chr1,21807301,21807451
chr1,32176615,32176765,chr1,32178996,32179146
chr1,89609598,89609671,chr1,89632272,89632433
chr1,44998594,44998741,chr1,45002168,45002318
chr1,23501037,23501073,chr1,23505078,23505228
chr1,15328564,15328714,chr1,15328763,15328786
chr1,150341652,150341805,chr1,150343762,150343912
chr1,220067905,220068055,chr1,220068261,220068312
chr1,50873755,50873847,chr1,50876412,50876451
chr1,156730141,156730291,chr1,156795424,156795488
chr1,21835659,21835695,chr1,21836085,21836235
chr1,65528243,65528393,chr1,65538316,65538398
chr1,200154411,200154460,chr1,200157605,200157755
chr1,87206439,87206589,chr1,87575956,87576106
chr1,158561482,158561632,chr1,158882632,158882683
chr1,15246581,15246632,chr1,15250049,15250199
chr1,15317126,15317276,chr1,228802173,228802192
chr1,53797716,53797866,chr1,66264862,66264920
chr1,25861904,25862042,chr1,25866258,25866290
chr1,116502352,116502386,chr1,116504248,116504328
chr1,185856141,185856291,chr1,185857266,185857328
chr1,173426751,173426901,chr1,173442228,173442270
chr1,211219737,211219887,chr1,211221847,211221997
chr1,8647267,8647417,chr1,8765362,8765418
chr1,25546450,25546593,chr1,25548823,25548869
chr1,24641922,24641954,chr1,24642589,24642739
chr1,67393947,67394097,chr1,67701402,67701552
chr1,20714911,20715061,chr1,20721525,20721559
chr1,27057710,27057860,chr1,27255113,27255144
chr1,45506392,45506413,chr1,45509702,45509852
chr1,63436262,63436412,chr1,63436426,63436451
chr1,156157026,156157176,chr1,156160332,156160357
chr1,46298310,46298460,chr1,46302811,46302961
chr1,51470176,51470326,chr1,51541476,51541626
chr1,211625177,211625223,chr1,211630380,211630486
chr1,7958545,7958695,chr1,7960203,7960250
chr1,227335979,227336029,chr1,227337025,227337175
chr1,8424214,8424241,chr1,8518417,8518567
chr1,33383802,33383837,chr1,33383918,33384068
chr1,154641430,154641459,chr1,154739454,154739604
chr1,220012774,220012829,chr1,220013400,220013475
chr1,109312436,109312455,chr1,109379232,109379382
chr1,151661215,151661365,chr1,151673923,151674073
chr1,156183803,156183953,chr1,156184599,156184646
chr1,223662840,223662878,chr1,234215716,234215866
chr1,223758160,223758211,chr1,223911835,223911985
chr1,8591374,8591399,chr1,8592184,8592324
chr1,37157274,37157318,chr1,37157357,37157507
chr1,52159584,52159623,chr1,52373952,52374063
chr1,91414283,91414413,chr1,91414412,91414439
chr1,155890073,155890097,chr1,155891484,155891634
chr1,68168668,68168686,chr1,70564661,70564811
chr1,6854083,6854233,chr1,6858718,6858760
chr1,161904286,161904318,chr1,162621076,162621226
chr1,22124517,22124570,chr1,22564517,22564566
chr1,39672613,39672763,chr1,39677134,39677190
chr1,95050064,95050214,chr1,95054775,95054809
chr1,234561486,234561523,chr1,234564229,234564379
chr1,223204462,223204485,chr1,223204510,223204660
chr1,166726343,166726493,chr1,166995469,166995558
chr1,153102059,153102206,chr1,153104718,153104841
chr1,85707621,85707652,chr1,85707652,85707671
chr1,21329145,21329275,chr1,21329335,21329375
chr1,160395549,160395699,chr1,160519991,160520045
chr1,111556774,111556895,chr1,111556872,111556993
chr1,224153156,224153306,chr1,224198212,224198362
chr1,178886368,178886387,chr1,178900547,178900573
chr1,1941229,1941348,chr1,1941504,1941630
chr1,185571650,185571795,chr1,211866594,211866626
chr1,172846053,172846096,chr1,172846887,172847037
chr1,179053766,179053836,chr1,179057746,179057821
chr1,111417539,111417590,chr1,111429894,111430044
chr1,173269163,173269313,chr1,173270372,173270522
chr1,31165715,31165778,chr1,31171038,31171120
chr1,173612444,173612502,chr1,174052782,174052854
chr1,70205520,70205566,chr1,70205566,70205621
chr1,83670641,83670680,chr1,83670839,83670989
chr1,221768767,221768917,chr1,221769290,221769372
chr1,7866269,7866296,chr1,7866506,7866656
chr1,192576929,192576985,chr1,192808994,192809109
chr1,9264880,9265030,chr1,9267396,9267546
chr1,222156198,222156228,chr1,222167875,222168025
chr1,150354300,150354441,chr1,150355830,150355980
chr1,43698151,43698173,chr1,43698173,43698208
chr1,156749558,156749708,chr1,156749787,156749815
chr1,10233638,10233661,chr1,10308498,10308648
chr1,180882006,180882064,chr1,180883723,180883766
chr1,171396719,171396749,chr1,171397157,171397307
chr1,202483544,202483595,chr1,202586363,202586417
chr1,44863258,44863325,chr1,44866418,44866562
chr1,26112402,26112493,chr1,26138848,26138998
chr1,93727591,93727741,chr1,93770776,93770858
chr1,17479998,17480069,chr1,17481262,17481412
chr1,244360573,244360723,chr1,244368300,244368327
chr1,222466578,222466728,chr1,222467239,222467284
chr1,153999459,153999609,chr1,154002968,154003004
chr1,14777292,14777343,chr1,36234189,36234290
chr1,151227446,151227490,chr1,151228515,151228665
chr1,116466214,116466364,chr1,116476996,116477015
chr1,113808918,113809068,chr1,113809984,113810035
chr1,42922565,42922647,chr1,42923032,42923182
chr1,98172605,98172650,chr1,98172650,98172735
chr1,67897263,67897393,chr1,67897393,67897417
chr1,181090302,181090329,chr1,181166477,181166627
chr1,89096969,89097119,chr1,89113373,89113416
chr1,155978622,155978681,chr1,156012972,156013060
chr1,28691776,28691801,chr1,28692633,28692783
chr1,162522595,162522616,chr1,162522616,162522752
chr1,46280478,46280628,chr1,46280959,46281008
chr1,38604658,38604808,chr1,38608649,38608670
chr1,52033928,52033975,chr1,52296471,52296621
chr1,203871190,203871232,chr1,204129211,204129235
chr1,156693117,156693161,chr1,156754185,156754335
chr1,45018073,45018223,chr1,45025196,45025346
chr1,179544321,179544471,chr1,180361661,180361687
chr1,7802925,7803075,chr1,8391485,8391551
chr1,21689871,21690021,chr1,21691880,21692022
chr1,109660677,109660827,chr1,109667830,109667899
chr1,184765326,184765474,chr1,192272149,192272299
chr1,147334633,147334777,chr1,147448210,147448230
chr1,15697488,15697535,chr1,15712330,15712449
chr1,244912167,244912317,chr1,244920605,244920755
chr1,236985071,236985221,chr1,237010112,237010148
chr1,112538013,112538151,chr1,112542482,112542632
chr1,40939518,40939630,chr1,40945240,40945384
chr1,24413562,24413712,chr1,24415647,24415670
chr1,100103744,100103798,chr1,100106867,100107017
chr1,15674905,15674948,chr1,16002597,16002747
chr1,180815703,180815853,chr1,180816352,180816395
chr1,26472153,26472179,chr1,26477477,26477627
chr1,220879359,220879392,chr1,220879493,220879643
chr1,16118751,16118771,chr1,16120083,16120233
chr1,25361576,25361708,chr1,25361699,25361849
chr1,14558644,14558680,chr1,14634694,14634742
chr1,222647000,222647150,chr1,222649314,222649464
chr1,50644241,50644274,chr1,50644471,50644497
chr1,41215859,41215881,chr1,41219621,41219771
chr1,200492798,200492842,chr1,200589741,200589891
chr1,26386185,26386208,chr1,26389101,26389251
chr1,197487324,197487474,chr1,197487508,197487539
chr1,184743603,184743655,chr1,184754869,184754983
chr1,225317813,225317963,chr1,230861184,230861211
chr1,176616332,176616461,chr1,176616478,176616505
chr1,153134138,153134187,chr1,153475360,153475428
chr1,227881358,227881508,chr1,227885920,227885942
chr1,163188350,163188500,chr1,163192811,163192856
chr1,110317237,110317387,chr1,110319716,110319859
chr1,61464726,61464753,chr1,61641843,61641962
chr1,219838009,219838159,chr1,220304563,220304713
chr1,168428337,168428357,chr1,168431179,168431329
chr1,23160179,23160247,chr1,27979719,27979781
chr1,212230852,212231002,chr1,212231006,212231027
chr1,12417592,12417742,chr1,12420885,12420933
chr1,182235288,182235320,chr1,182236536,182236686
chr1,88493817,88493840,chr1,88669151,88669301
chr1,235313738,235313766,chr1,235313799,235313949
chr1,16316195,16316228,chr1,16334004,16334048
chr1,42215213,42215363,chr1,42238568,42238690
chr1,180103735,180103767,chr1,180105978,180106128
chr1,201401525,201401568,chr1,201406671,201406821
chr1,25342743,25342893,chr1,25344174,25344324
chr1,58196770,58196920,chr1,58197111,58197143
chr1,168227889,168227917,chr1,168229983,168230005
chr1,15856818,15856968,chr1,15885194,15885260
chr1,20824280,20824309,chr1,20824921,20825071
chr1,228114991,228115026,chr1,228120632,228120782
chr1,227217537,227217579,chr1,227324534,227324684
chr1,201559644,201559794,chr1,201703316,201703365
chr1,108594353,108594503,chr1,108595686,108595742
chr1,112936092,112936242,chr1,112937421,112937571
chr1,165661386,165661425,chr1,165661715,165661856
chr1,1205873,1205925,chr1,1209113,1209147
chr1,39286207,39286357,chr1,39298062,39298212
chr1,201975646,201975796,chr1,201977804,201977835
chr1,158538052,158538202,chr1,159117208,159117237
chr1,36358905,36358929,chr1,36359312,36359462
chr1,237649160,237649181,chr1,241698109,241698133
chr1,202046289,202046313,chr1,202046731,202046881
chr1,20163178,20163318,chr1,20212654,20212804
chr1,40117648,40117671,chr1,40126099,40126249
chr1,33317311,33317345,chr1,35533357,35533487
chr1,114564659,114564809,chr1,114564902,114564922
chr1,184749534,184749553,chr1,184750329,184750479
chr1,39600864,39600890,chr1,39603592,39603742
chr1,208177726,208177782,chr1,208238924,208238993
chr1,23501037,23501091,chr1,23537954,23538006
chr1,7935220,7935276,chr1,7935297,7935447
chr1,10385854,10386004,chr1,10398825,10398869
chr1,176375186,176375229,chr1,176381996,176382136
chr1,56665059,56665206,chr1,60084628,60084648
chr1,244954931,244955081,chr1,244956451,244956601
chr1,30725397,30725547,chr1,30734506,30734553
chr1,15401141,15401213,chr1,15431077,15431107
chr1,9911151,9911202,chr1,9913085,9913235
chr1,29523867,29523893,chr1,29526099,29526249
chr1,178300123,178300151,chr1,178849383,178849533
chr1,12735912,12735960,chr1,12744616,12744766
chr1,228181730,228181880,chr1,228261868,228261904
chr1,180979999,180980146,chr1,180982614,180982648
chr1,115496517,115496537,chr1,115496862,115497012
chr1,148293267,148293392,chr1,148293292,148293416
chr1,244302383,244302482,chr1,244302482,244302513
chr1,195715632,195715658,chr1,195810107,195810211
chr1,6869613,6869657,chr1,6870113,6870199
chr1,91910829,91910979,chr1,91913839,91913989
chr1,112604632,112604687,chr1,112873114,112873264
chr1,34642375,34642438,chr1,34642846,34642996
chr1,22287724,22287842,chr1,22287742,22287865
chr1,228290742,228290764,chr1,228293355,228293505
chr1,50881672,50881708,chr1,50898935,50898969
chr1,53999338,53999488,chr1,54002588,54002738
chr1,248909105,248909255,chr1,248910439,248910583
chr1,36490263,36490413,chr1,36492541,36492691
chr1,75496511,75496661,chr1,77763981,77764132
chr1,233731467,233731610,chr1,233733522,233733672
chr1,24095066,24095216,chr1,25101551,25101570
chr1,229461015,229461165,chr1,229468929,229468966
chr1,45275043,45275107,chr1,45581910,45582060
chr1,44717517,44717667,chr1,44725480,44725515
chr1,168923918,168924059,chr1,169200970,169201120
chr1,202196218,202196243,chr1,202196679,202196829
chr1,111564754,111564904,chr1,153720385,153720441
chr1,86278927,86278959,chr1,86278959,86279010
chr1,206398647,206398797,chr1,206704664,206704734
chr1,26907689,26907795,chr1,26909766,26909909
chr1,6129779,6129926,chr1,6130681,6130831
chr1,25369333,25369483,chr1,25466128,25466278
chr1,204506414,204506539,chr1,205176204,205176280
chr1,54046539,54046689,chr1,54049957,54049978
chr1,174947619,174947769,chr1,174964257,174964407
chr1,86644282,86644320,chr1,86671143,86671293
chr1,24409438,24409560,chr1,24413093,24413148
chr1,119879990,119880137,chr1,119886080,119886116
chr1,184755695,184755845,chr1,184757621,184757771
chr1,63526377,63526527,chr1,63668498,63668528
chr1,10265030,10265147,chr1,10271848,10271876
chr1,204136723,204136873,chr1,204137696,204137846
chr1,50975382,50975532,chr1,50982323,50982473
chr1,150706717,150706867,chr1,150716849,150717000
chr1,92298306,92298373,chr1,92300233,92300384
chr1,116868505,116868531,chr1,116872023,116872066
chr1,76123489,76123639,chr1,76124068,76124106
chr1,1869536,1869686,chr1,1869764,1869800
chr1,151212449,151212469,chr1,151213387,151213534
chr1,90300995,90301047,chr1,91472472,91472513
chr1,182419692,182419711,chr1,182419711,182419839
chr1,111625479,111625629,chr1,111648910,111648952
chr1,217604552,217604702,chr1,219738375,219738525
chr1,9351254,9351404,chr1,23718748,23718889
chr1,120175514,120175625,chr1,120549681,120549777
chr1,244351619,244351663,chr1,244353922,244354072
chr1,11403911,11403996,chr1,11404343,11404367
chr1,235568777,235568925,chr1,235610769,235610797
chr1,66741356,66741506,chr1,66964557,66964707
chr1,91713568,91713679,chr1,91723607,91723757
chr1,119159778,119159928,chr1,119160718,119160741
chr1,202804785,202804827,chr1,202934020,202934170
chr1,6265849,6265884,chr1,6266121,6266271
chr1,25173379,25173415,chr1,25175709,25175859
chr1,88822170,88822320,chr1,88822359,88822379
chr1,226435563,226435713,chr1,226436543,226436693
chr1,232945459,232945609,chr1,232948127,232948176
