chrom1,start1,end1,chrom2,start2,end2
chr1,200257230,200257380,chr1,200258461,200258549
chr1,179007289,179007439,chr1,179011663,179011813
chr1,240140483,240140633,chr1,240149077,240149227
chr1,19295281,19295347,chr1,19295778,19295928
chr1,241155802,241155952,chr1,241415437,241415456
chr1,38832026,38832176,chr1,38859841,38859901
chr1,17217899,17218049,chr1,17219503,17219634
chr1,17969199,17969349,chr1,18122277,18122317
chr1,244326875,244327025,chr1,244327241,244327277
chr1,195864266,195864416,chr1,195865707,195865857
chr1,23569462,23569612,chr1,99915501,99915646
chr1,247106482,247106526,chr1,247190837,247190865
chr1,192401481,192401635,chr1,192427694,192427844
chr1,18109840,18109990,chr1,18109999,18110020
chr1,54608395,54608545,chr1,54608610,54608643
chr1,1273861,1273894,chr1,1916493,1916620
chr1,161044619,161044734,chr1,161044660,161044797
chr1,40119354,40119504,chr1,40669441,40669525
chr1,150625202,150625352,chr1,150625380,150625401
chr1,5994003,5994031,chr1,5994523,5994673
chr1,115788741,115788891,chr1,115885720,115885856
chr1,236271149,236271177,chr1,236271175,236271309
chr1,32620178,32620201,chr1,32624697,32624847
chr1,27097601,27097621,chr1,27099257,27099407
chr1,54272367,54272387,chr1,99545576,99545726
chr1,89441116,89441266,chr1,89442149,89442299
chr1,168300665,168300815,chr1,175182626,175182681
chr1,14406721,14406871,chr1,14407280,14407313
chr1,246585544,246585695,chr1,246589969,246590119
chr1,166893914,166893943,chr1,166895837,166895987
chr1,198450253,198450306,chr1,198638703,198638853
chr1,59319021,59319070,chr1,59319122,59319272
chr1,110197068,110197121,chr1,110202577,110202727
chr1,217626570,217626720,chr1,217631000,217631025
chr1,156030605,156030654,chr1,156033792,156033942
chr1,182149077,182149121,chr1,182149290,182149440
chr1,160777556,160777624,chr1,160777635,160777697
chr1,233574405,233574527,chr1,233574446,233574570
chr1,196959599,196959749,chr1,197920121,197920142
chr1,223732533,223732582,chr1,223737649,223737801
chr1,15100518,15100538,chr1,15300563,15300713
chr1,116754586,116754731,chr1,117317907,117317929
chr1,201022950,201023100,chr1,201023808,201023958
chr1,182458517,182458667,chr1,182624603,182624753
chr1,244925958,244926089,chr1,244930378,244930528
chr1,20728752,20728777,chr1,20828146,20828296
chr1,212125250,212125391,chr1,212125570,212125603
chr1,200436372,200436521,chr1,200440365,200440511
chr1,190961630,190961780,chr1,190981750,190981807
chr1,67743485,67743635,chr1,67746371,67746469
chr1,42996552,42996592,chr1,43023708,43023858
chr1,116470280,116470430,chr1,116483796,116483943
chr1,177945464,177945515,chr1,178093707,178093736
chr1,157273575,157273725,chr1,157274876,157275017
chr1,4929017,4929119,chr1,5435004,5435048
chr1,165573176,165573242,chr1,165575668,165575689
chr1,145725219,145725369,chr1,145732230,145732380
chr1,223498565,223498627,chr1,223550853,223551002
chr1,205318379,205318419,chr1,205335553,205335703
chr1,49539999,49540044,chr1,49583280,49583306
chr1,226754711,226754861,chr1,226754987,226755025
chr1,201749633,201749783,chr1,201762549,201762699
chr1,234361816,234361843,chr1,234372039,234372142
chr1,28428001,28428068,chr1,28518158,28518234
chr1,241523761,241523798,chr1,241525169,241525319
chr1,21806340,21806490,chr1,21808714,21808864
chr1,235247023,235247078,chr1,235435070,235435091
chr1,116123189,116123297,chr1,116144437,116144587
chr1,35030839,35030989,chr1,35187924,35188026
chr1,51734798,51734948,chr1,51735490,51735513
chr1,235045256,235045406,chr1,235045995,235046018
chr1,158800850,158800873,chr1,158951809,158951959
chr1,1016544,1016694,chr1,1045046,1045069
chr1,173415858,173415998,chr1,173732671,173732711
chr1,227012433,227012488,chr1,232451285,232451435
chr1,86787952,86788102,chr1,87023682,87023703
chr1,211917928,211918078,chr1,211919770,211919791
chr1,40803697,40803847,chr1,40805601,40805630
chr1,56531206,56531249,chr1,56534968,56535118
chr1,224278996,224279047,chr1,224280163,224280313
chr1,166156728,166156747,chr1,166309742,166309892
chr1,240528666,240528711,chr1,240528902,240529052
chr1,67352710,67352860,chr1,67374620,67374770
chr1,157025598,157025748,chr1,157029057,157029208
chr1,176481627,176481761,chr1,176482259,176482297
chr1,69497122,69497179,chr1,69501841,69501991
chr1,119061563,119061713,chr1,119597206,119597344
chr1,173587766,173587807,chr1,173592606,173592632
chr1,44429901,44430051,chr1,44435096,44435246
chr1,88981508,88981658,chr1,89816498,89816537
chr1,35362939,35363089,chr1,36052949,36052993
chr1,243145035,243145185,chr1,243146766,243146818
chr1,53540295,53540445,chr1,53540489,53540521
chr1,163903529,163903679,chr1,165816725,165816875
chr1,41241901,41242051,chr1,41243290,41243335
chr1,59139932,59140082,chr1,59141206,59141236
chr1,77211673,77211701,chr1,78032981,78033131
chr1,161014295,161014445,chr1,162527856,162527886
chr1,27155083,27155142,chr1,27234326,27234391
chr1,65505363,65505402,chr1,65505576,65505625
chr1,246930199,246930244,chr1,246930329,246930479
chr1,107479143,107479293,chr1,107485741,107485891
chr1,110034317,110034346,chr1,110406638,110406763
chr1,212153619,212153769,chr1,212290716,212290767
chr1,202348611,202348690,chr1,202932853,202933003
chr1,26698384,26698521,chr1,26701468,26701528
chr1,14253154,14253176,chr1,14253176,14253197
chr1,223071980,223072030,chr1,223096541,223096691
chr1,210204877,210205027,chr1,210208063,210208115
chr1,212022142,212022188,chr1,212440063,212440213
chr1,236616549,236616685,chr1,236616740,236616783
chr1,24757180,24757321,chr1,24757362,24757389
chr1,109385271,109385421,chr1,109386229,109386271
chr1,225046230,225046287,chr1,225378494,225378644
chr1,213709391,213709541,chr1,213710305,213710455
chr1,21060354,21060504,chr1,21076348,21076370
chr1,66432259,66432308,chr1,67882333,67882433
chr1,245449454,245449488,chr1,246469859,246470009
chr1,173320607,173320652,chr1,173320814,173320964
chr1,62529167,62529317,chr1,62529776,62529911
chr1,245963165,245963187,chr1,248521638,248521785
chr1,47314164,47314191,chr1,67885654,67885804
chr1,233404761,233404802,chr1,236375576,236375725
chr1,176764178,176764328,chr1,176858869,176859004
chr1,178874185,178874214,chr1,216286843,216286993
chr1,67397632,67397782,chr1,67397962,67398053
chr1,183827360,183827403,chr1,185607155,185607305
chr1,8800778,8800904,chr1,8801199,8801350
chr1,15561574,15561711,chr1,15601615,15601657
chr1,91988125,91988266,chr1,91988281,91988321
chr1,192947381,192947531,chr1,193011329,193011356
chr1,189173339,189173489,chr1,189176745,189176768
chr1,47189943,47189963,chr1,47193001,47193151
chr1,179173305,179173326,chr1,211788646,211788796
chr1,15795296,15795345,chr1,15804321,15804471
chr1,4001008,4001027,chr1,7297407,7297555
chr1,57294896,57295046,chr1,57298592,57298630
chr1,63421232,63421377,chr1,65372723,65372744
chr1,218130003,218130153,chr1,218226241,218226391
chr1,222211965,222212040,chr1,222319998,222320053
chr1,151055096,151055246,chr1,151055342,151055402
chr1,155324506,155324656,chr1,161416077,161416227
chr1,243255542,243255600,chr1,243255600,243255736
chr1,40044046,40044196,chr1,222150846,222150883
chr1,28963348,28963494,chr1,29251232,29251382
chr1,205183604,205183751,chr1,205206887,205206918
chr1,54321689,54321820,chr1,54322489,54322615
chr1,210389700,210389850,chr1,210391701,210391851
chr1,15272654,15272752,chr1,15272977,15273127
chr1,186354017,186354167,chr1,186375244,186375274
chr1,216741882,216742032,chr1,219095690,219095840
chr1,232880564,232880615,chr1,232882012,232882162
chr1,247385428,247385516,chr1,247385929,247386079
chr1,60040178,60040328,chr1,60040369,60040420
chr1,53748779,53748865,chr1,53945933,53945977
chr1,117510691,117510841,chr1,119324731,119324769
chr1,91603726,91603876,chr1,91713413,91713563
chr1,179596356,179596380,chr1,179599184,179599334
chr1,36373049,36373192,chr1,36396254,36396292
chr1,70954486,70954636,chr1,70971314,70971348
chr1,95168603,95168753,chr1,95168805,95168844
chr1,3050619,3050769,chr1,3050802,3050854
chr1,203650762,203650912,chr1,203650913,203651046
chr1,246290949,246291099,chr1,246311078,246311228
chr1,1844330,1844460,chr1,1844498,1844623
chr1,27404346,27404496,chr1,27404502,27404524
chr1,37690337,37690487,chr1,37690661,37690680
chr1,10627456,10627513,chr1,10627513,10627547
chr1,246213488,246213551,chr1,246214852,246214983
chr1,167519784,167519813,chr1,167520433,167520565
chr1,177784374,177784524,chr1,177784565,177784590
chr1,93458968,93459118,chr1,93461619,93461769
chr1,67768033,67768183,chr1,67768428,67768465
chr1,227164222,227164372,chr1,227165287,227165316
chr1,228086338,228086488,chr1,228087311,228087461
chr1,36506196,36506238,chr1,36512470,36512620
chr1,110081478,110081628,chr1,110213630,110213650
chr1,17360740,17360759,chr1,17360778,17360928
chr1,156693732,156693882,chr1,156706030,156706083
chr1,1748578,1748728,chr1,1748805,1748825
chr1,50845374,50845412,chr1,50849801,50849858
chr1,31076025,31076175,chr1,31481961,31482111
chr1,47201851,47201887,chr1,47239539,47239559
chr1,175130141,175130291,chr1,175134661,175134747
chr1,66793385,66793504,chr1,66793469,66793577
chr1,57239079,57239100,chr1,57245455,57245605
chr1,31812859,31813004,chr1,31815465,31815500
chr1,43354392,43354542,chr1,46134898,46134924
chr1,233175158,233175180,chr1,233175401,233175551
chr1,12441743,12441786,chr1,12629630,12629780
chr1,201032579,201032717,chr1,201032717,201032737
chr1,13385057,13385207,chr1,13390108,13390258
chr1,11479188,11479227,chr1,11707175,11707325
chr1,110018939,110019089,chr1,115866161,115866309
chr1,169796897,169797047,chr1,169820228,169820279
chr1,35222733,35222883,chr1,35222855,35222902
chr1,201559811,201559890,chr1,201575689,201575839
chr1,32176615,32176641,chr1,32176671,32176821
chr1,169178331,169178358,chr1,169178610,169178748
chr1,109283303,109283333,chr1,109392928,109392989
chr1,92461609,92461652,chr1,92468986,92469136
chr1,204537943,204538093,chr1,204553954,204553991
chr1,205925973,205926123,chr1,205926152,205926178
chr1,69654339,69654455,chr1,69654411,69654532
chr1,20529851,20529883,chr1,22316252,22316390
chr1,61055188,61055283,chr1,61237118,61237268
chr1,172831381,172831531,chr1,174903252,174903402
chr1,224634001,224634151,chr1,224634889,224634932
chr1,182288771,182288921,chr1,182305460,182305492
chr1,51840920,51840940,chr1,51840949,51841099
chr1,32995232,32995382,chr1,33002875,33002917
chr1,230153849,230153999,chr1,230156653,230156803
chr1,247926695,247926718,chr1,247926970,247927109
chr1,7375046,7375196,chr1,7375233,7375252
chr1,30910783,30910818,chr1,194745485,194745511
chr1,93846849,93846907,chr1,93847750,93847773
chr1,236080018,236080066,chr1,236096566,236096610
chr1,23393424,23393565,chr1,23624931,23625077
chr1,58200937,58200959,chr1,58205616,58205766
chr1,43740095,43740245,chr1,43843113,43843253
chr1,186406367,186406483,chr1,218304534,218304561
chr1,212127677,212127827,chr1,212136964,212137114
chr1,12247271,12247299,chr1,12247331,12247481
chr1,39679863,39680013,chr1,45190341,45190491
chr1,36292325,36292409,chr1,36294844,36294888
chr1,15332172,15332199,chr1,15332288,15332438
chr1,46471039,46471189,chr1,46523209,46523238
chr1,180816028,180816048,chr1,180836896,180837046
chr1,35989549,35989664,chr1,35989638,35989748
chr1,225145692,225145842,chr1,230375291,230375327
chr1,181684005,181684155,chr1,181686795,181686829
chr1,175012664,175012730,chr1,230697529,230697679
chr1,116508151,116508301,chr1,116589546,116589570
chr1,70767493,70767512,chr1,70819087,70819237
chr1,6842192,6842342,chr1,6850700,6850758
chr1,180141508,180141527,chr1,180143389,180143539
chr1,154318256,154318401,chr1,154320804,154320904
chr1,65756952,65756975,chr1,65800881,65800925
chr1,21675739,21675758,chr1,21676078,21676173
chr1,110605635,110605785,chr1,110612205,110612259
chr1,50812341,50812491,chr1,51509707,51509752
chr1,165531448,165531598,chr1,165568666,165568728
chr1,113455258,113455293,chr1,113621527,113621677
chr1,153240159,153240298,chr1,153241497,153241549
chr1,186354871,186355026,chr1,186362769,186362919
chr1,200344733,200344883,chr1,200549578,200549666
chr1,154870076,154870149,chr1,154870430,154870497
chr1,184637935,184638085,chr1,184782520,184782670
chr1,172956305,172956455,chr1,172958108,172958156
chr1,212482583,212482632,chr1,212482971,212483121
chr1,223267481,223267631,chr1,223269385,223269403
chr1,116761907,116762057,chr1,116762267,116762308
chr1,229052279,229052427,chr1,229053266,229053305
chr1,175408448,175408598,chr1,175446707,175446857
chr1,111751100,111751250,chr1,111765762,111765793
chr1,47838227,47838266,chr1,47838473,47838623
chr1,7317743,7317893,chr1,7458737,7458763
chr1,213117687,213117837,chr1,213260714,213260804
chr1,94010478,94010499,chr1,94010526,94010676
chr1,44574458,44574608,chr1,44578264,44578414
chr1,30847505,30847532,chr1,37047692,37047721
chr1,150132278,150132428,chr1,150132623,150132703
chr1,154024337,154024487,chr1,154024844,154024884
chr1,67576141,67576291,chr1,67580920,67580964
chr1,46697744,46697768,chr1,46703601,46703742
chr1,40137551,40137690,chr1,40374861,40375011
chr1,110616196,110616309,chr1,111201535,111201685
chr1,40822793,40822943,chr1,40824817,40824838
chr1,208029950,208029971,chr1,208030006,208030156
chr1,233941531,233941681,chr1,233945379,233945415
chr1,113887572,113887722,chr1,113887996,113888021
chr1,184751214,184751364,chr1,184751470,184751522
chr1,235104798,235104854,chr1,235106256,235106406
chr1,9930146,9930296,chr1,9931229,9931291
chr1,227196244,227196376,chr1,230586232,230586357
chr1,99483796,99483946,chr1,99485526,99485557
chr1,12437416,12437537,chr1,12447503,12447653
chr1,241267167,241267196,chr1,241309386,241309437
chr1,234974964,234975114,chr1,234975464,234975492
chr1,44627851,44628001,chr1,44628382,44628413
chr1,226397260,226397299,chr1,226400912,226401062
chr1,116502936,116503086,chr1,116503936,116504086
chr1,117364792,117364852,chr1,117367513,117367663
chr1,109084655,109084692,chr1,109089133,109089182
chr1,66975068,66975110,chr1,66976464,66976614
chr1,161260597,161260626,chr1,162245127,162245268
chr1,182447323,182447473,chr1,182595812,182595844
chr1,190632543,190632693,chr1,197995221,197995286
chr1,12224248,12224318,chr1,33975785,33975935
chr1,19161764,19161790,chr1,19161986,19162134
chr1,95411083,95411220,chr1,95412485,95412635
chr1,225822611,225822642,chr1,225822742,225822883
chr1,42684559,42684709,chr1,42705351,42705501
chr1,13854318,13854468,chr1,13863822,13863964
chr1,45344051,45344201,chr1,45347760,45347910
chr1,151898289,151898347,chr1,151898357,151898497
chr1,230096799,230096822,chr1,230158510,230158576
chr1,196540127,196540177,chr1,196582219,196582258
chr1,162067465,162067615,chr1,162067635,162067665
chr1,116729456,116729538,chr1,116818006,116818056
chr1,154942263,154942413,chr1,154995084,154995234
chr1,182404810,182404960,chr1,182579436,182579586
chr1,219688964,219689114,chr1,219695136,219695286
chr1,180522162,180522312,chr1,180628257,180628279
chr1,151387734,151387785,chr1,151387809,151387907
chr1,205477488,205477638,chr1,205478498,205478648
chr1,207707277,207707427,chr1,207707514,207707567
chr1,45736950,45737096,chr1,167258366,167258440
chr1,93291404,93291525,chr1,93291635,93291744
chr1,10430316,10430452,chr1,10497631,10497778
chr1,221101742,221101892,chr1,221103060,221103098
chr1,223785568,223785591,chr1,223841059,223841209
chr1,114766171,114766193,chr1,114774696,114774835
chr1,31601899,31602045,chr1,31603352,31603502
chr1,98126566,98126586,chr1,237424909,237424938
chr1,65534721,65534871,chr1,65587893,65587913
chr1,159197800,159197950,chr1,160007809,160007850
chr1,21021361,21021427,chr1,21026677,21026827
chr1,53325284,53325434,chr1,53328064,53328085
chr1,118106523,118106553,chr1,118106564,118106714
chr1,32003279,32003429,chr1,32007024,32007136
chr1,180753110,180753147,chr1,181153359,181153471
chr1,100400157,100400307,chr1,101769225,101769247
chr1,20720421,20720571,chr1,20720576,20720598
chr1,54052554,54052704,chr1,54058365,54058420
chr1,212339041,212339191,chr1,212339231,212339323
chr1,117392576,117392726,chr1,117392812,117392839
chr1,45921603,45921627,chr1,45923177,45923327
chr1,174064395,174064545,chr1,174069583,174069626
chr1,189323008,189323038,chr1,201449550,201449583
chr1,162063316,162063466,chr1,162064133,162064154
chr1,181267690,181267797,chr1,181806454,181806477
chr1,219838982,219839005,chr1,219839032,219839182
chr1,197979674,197979823,chr1,197982569,197982598
chr1,243294659,243294803,chr1,243530511,243530661
chr1,87464438,87464588,chr1,87497509,87497564
chr1,231302383,231302533,chr1,231314757,231314907
chr1,109390276,109390331,chr1,109394153,109394303
chr1,42227272,42227422,chr1,42247508,42247658
chr1,223833583,223833733,chr1,223834230,223834251
chr1,36243148,36243299,chr1,36246974,36247124
chr1,34739950,34740074,chr1,34740055,34740171
chr1,181478197,181478347,chr1,181479080,181479230
chr1,9662048,9662198,chr1,9664656,9664700
