chrom1,start1,end1,chrom2,start2,end2
chr3,134445761,134445911,chr3,134446125,134446155
chr3,144198451,144198528,chr3,144199121,144199271
chr3,80650458,80650606,chr3,100408902,100408936
chr3,135409037,135409164,chr3,135409116,135409242
chr3,85188021,85188171,chr3,102627064,102627190
chr3,109411148,109411298,chr3,109419311,109419461
chr3,149294205,149294323,chr3,149294583,149294703
chr3,149436883,149437033,chr3,149497244,149497284
chr3,37385459,37385503,chr3,63911145,63911295
chr3,12111979,12112129,chr3,12117761,12117911
chr3,108444776,108444813,chr3,108445258,108445285
chr3,14961060,14961135,chr3,14961734,14961754
chr3,13941846,13941965,chr3,13941885,13942015
chr3,95200558,95200600,chr3,95201539,95201690
chr3,15002625,15002775,chr3,16082744,16082894
chr3,106134879,106135029,chr3,115966272,115966292
chr3,28607340,28607451,chr3,57383437,57383487
chr3,35720785,35720935,chr3,35720994,35721085
chr3,31491639,31491789,chr3,31492261,31492377
chr3,11719156,11719306,chr3,16614410,16614490
chr3,8703201,8703345,chr3,10362877,10362908
chr3,30807012,30807041,chr3,30807097,30807247
chr3,134947581,134947618,chr3,134963997,134964147
chr3,21760651,21760801,chr3,21761672,21761711
chr3,86040383,86040430,chr3,86040482,86040632
chr3,30789434,30789584,chr3,31111718,31111813
chr3,79423249,79423272,chr3,79924534,79924603
chr3,146813084,146813215,chr3,146860002,146860024
chr3,98198367,98198428,chr3,123124654,123124804
chr3,51233230,51233380,chr3,94492758,94492788
chr3,106548318,106548453,chr3,106548700,106548850
chr3,157073625,157073697,chr3,157088419,157088543
chr3,119952905,119952967,chr3,148558936,148558962
chr3,10325153,10325286,chr3,31147755,31147905
chr3,21239925,21239989,chr3,21244778,21244922
chr3,64997284,64997434,chr3,65247845,65247995
chr3,106157822,106157862,chr3,106159327,106159348
chr3,37557082,37557232,chr3,40794716,40794810
chr3,154258068,154258098,chr3,154261850,154261907
chr3,31161800,31161950,chr3,87197051,87197201
chr3,5219829,5219900,chr3,9028529,9028570
chr3,5236613,5236677,chr3,9806627,9806669
chr3,40506307,40506399,chr3,40509934,40509967
chr3,29741543,29741561,chr3,30521342,30521492
chr3,116230625,116230775,chr3,116230815,116230845
chr3,94716027,94716177,chr3,94719100,94719121
chr3,156882417,156882483,chr3,157040203,157040267
chr3,89012050,89012182,chr3,89012050,89012154
chr3,98015493,98015643,chr3,98016530,98016661
chr3,122814577,122814605,chr3,122814605,122814636
chr3,102384394,102384518,chr3,102384433,102384555
chr3,95906106,95906256,chr3,95932698,95932717
chr3,12597450,12597600,chr3,45867912,45867994
chr3,82912394,82912544,chr3,82968540,82968614
chr3,51604188,51604313,chr3,131347970,131348083
chr3,7619391,7619430,chr3,44140776,44140926
chr3,40819680,40819830,chr3,52297038,52297117
chr3,95819321,95819344,chr3,108146172,108146276
chr3,47450056,47450206,chr3,48785276,48785426
chr3,56714057,56714096,chr3,56714096,56714177
chr3,32537997,32538147,chr3,32668927,32669017
chr3,156324708,156324778,chr3,156325025,156325175
chr3,148989717,148989738,chr3,148989969,148990119
chr3,42582845,42582895,chr3,42583278,42583300
chr3,16111434,16111584,chr3,35588225,35588375
chr3,65295785,65295935,chr3,65342986,65343010
chr3,132871471,132871522,chr3,151292249,151292394
chr3,107646981,107647131,chr3,107689220,107689257
chr3,82838593,82838743,chr3,126696183,126696229
chr3,123160978,123161051,chr3,123287949,123287968
chr3,15584921,15585001,chr3,15584999,15585113
chr3,28702545,28702619,chr3,28702833,28702983
chr3,110763811,110763840,chr3,110764434,110764584
chr3,123092653,123092675,chr3,123094109,123094259
chr3,104217363,104217386,chr3,104218470,104218620
chr3,39273504,39273654,chr3,136094678,136094722
chr3,58672790,58672818,chr3,58675372,58675474
chr3,7571945,7571987,chr3,58993767,58993917
chr3,96575256,96575284,chr3,107441902,107442052
chr3,50313128,50313184,chr3,93598088,93598238
chr3,25088805,25088900,chr3,25089150,25089191
chr3,36690164,36690242,chr3,36705243,36705393
chr3,114305912,114306062,chr3,148892152,148892184
chr3,54135668,54135812,chr3,54161278,54161312
chr3,87504509,87504536,chr3,87702381,87702531
chr3,146608844,146608931,chr3,146617237,146617387
chr3,153973147,153973169,chr3,153989035,153989185
chr3,51061979,51062129,chr3,51251707,51251766
chr3,107358493,107358609,chr3,107360188,107360303
chr3,157044716,157044764,chr3,157050748,157050793
chr3,23562966,23563116,chr3,23910923,23911077
chr3,120604552,120604581,chr3,120608391,120608541
chr3,124027039,124027070,chr3,124054037,124054187
chr3,122064345,122064380,chr3,122070980,122071130
chr3,77029353,77029496,chr3,81884894,81885041
chr3,84863724,84863780,chr3,84868580,84868726
chr3,107203491,107203641,chr3,127478127,127478194
chr3,109721771,109721921,chr3,153824970,153825008
chr3,69488496,69488542,chr3,69489003,69489078
chr3,114079653,114079803,chr3,156053398,156053443
chr3,87223435,87223485,chr3,87307351,87307370
chr3,105648611,105648640,chr3,105712038,105712168
chr3,149934453,149934582,chr3,149934710,149934860
chr3,94832791,94832815,chr3,94837675,94837700
chr3,89855568,89855718,chr3,108571376,108571480
chr3,124367763,124367812,chr3,124367870,124368003
chr3,24546731,24546753,chr3,24800523,24800574
chr3,79529604,79529653,chr3,79529703,79529853
chr3,138740011,138740034,chr3,138740204,138740354
chr3,24593266,24593416,chr3,24593434,24593454
chr3,28600423,28600573,chr3,67213099,67213249
chr3,97500825,97500975,chr3,103656719,103656869
chr3,112214402,112214430,chr3,134239655,134239779
chr3,121320255,121320306,chr3,121321840,121321990
chr3,13040611,13040642,chr3,13040642,13040782
chr3,96135164,96135314,chr3,96135612,96135664
chr3,122317337,122317470,chr3,122317340,122317452
chr3,11082843,11082993,chr3,11083213,11083273
chr3,56887002,56887035,chr3,83197733,83197883
chr3,54378296,54378347,chr3,54380723,54380873
chr3,78084672,78084787,chr3,83635376,83635523
chr3,19266469,19266535,chr3,86451338,86451362
chr3,13124217,13124367,chr3,44952573,44952723
chr3,105674421,105674441,chr3,105903562,105903655
chr3,86016132,86016231,chr3,86136324,86136429
chr3,32326836,32326924,chr3,32327294,32327336
chr3,86216148,86216298,chr3,101456389,101456434
chr3,58673488,58673616,chr3,66554970,66555120
chr3,56171992,56172013,chr3,56172174,56172321
chr3,137331916,137331966,chr3,137332203,137332353
chr3,41198603,41198753,chr3,41198762,41198783
chr3,102348778,102348909,chr3,102349017,102349140
chr3,52339448,52339484,chr3,52350780,52350930
chr3,51248914,51248989,chr3,51261408,51261558
chr3,52974222,52974295,chr3,107617347,107617380
chr3,137372588,137372738,chr3,137529349,137529499
chr3,82787780,82787930,chr3,82788203,82788224
chr3,116781072,116781134,chr3,126375846,126375983
chr3,81397042,81397192,chr3,133082346,133082496
chr3,75751049,75751182,chr3,75751148,75751265
chr3,33744077,33744110,chr3,123059050,123059080
chr3,90451207,90451329,chr3,90454844,90454978
chr3,81452774,81452924,chr3,81453003,81453057
chr3,22945352,22945502,chr3,26014781,26014931
chr3,37986140,37986290,chr3,38175875,38175897
chr3,79263369,79263391,chr3,79264485,79264635
chr3,105568781,105568888,chr3,137192610,137192633
chr3,132354708,132354858,chr3,132354882,132354945
chr3,75905496,75905646,chr3,97991296,97991358
chr3,43265574,43265724,chr3,111631932,111632075
chr3,84888165,84888279,chr3,84888415,84888530
chr3,93537582,93537658,chr3,126189590,126189659
chr3,153597890,153598040,chr3,153629481,153629631
chr3,148943323,148943353,chr3,151698028,151698178
chr3,79855648,79855788,chr3,79865560,79865710
chr3,138745042,138745078,chr3,138754687,138754786
chr3,102864471,102864504,chr3,102877852,102877903
chr3,22839280,22839299,chr3,22839872,22840022
chr3,123390320,123390462,chr3,146332808,146332839
chr3,100205681,100205819,chr3,108700873,108700897
chr3,38924148,38924298,chr3,39391043,39391066
chr3,84516419,84516443,chr3,84516640,84516790
chr3,7468686,7468740,chr3,53107377,53107397
chr3,122200649,122200714,chr3,122200714,122200815
chr3,99786165,99786315,chr3,99932714,99932822
chr3,118566361,118566488,chr3,122138001,122138072
chr3,103727586,103727736,chr3,103728127,103728172
chr3,37219517,37219667,chr3,37221400,37221433
chr3,135818538,135818576,chr3,135836528,135836552
chr3,60222827,60222846,chr3,60243914,60244064
chr3,75855291,75855369,chr3,82433199,82433349
chr3,105695278,105695428,chr3,105892165,105892206
chr3,49757865,49757891,chr3,50618572,50618613
chr3,80923811,80923961,chr3,80923959,80923994
chr3,86038742,86038776,chr3,86041372,86041522
chr3,138654878,138654911,chr3,138877583,138877625
chr3,100660273,100660423,chr3,100683401,100683463
chr3,55740890,55741040,chr3,55743779,55743929
chr3,75522074,75522154,chr3,116809170,116809320
chr3,159156984,159157134,chr3,159206522,159206566
chr3,151712123,151712167,chr3,151716126,151716231
chr3,51276253,51276273,chr3,51283732,51283812
chr3,93605504,93605654,chr3,108983272,108983412
chr3,43626405,43626492,chr3,82788420,82788440
chr3,122385358,122385508,chr3,142359747,142359848
chr3,119766251,119766289,chr3,123505902,123506052
chr3,47937853,47937976,chr3,47937982,47938111
chr3,88986371,88986478,chr3,88986478,88986504
chr3,9779881,9779900,chr3,117119960,117120110
chr3,107694833,107694855,chr3,107695594,107695744
chr3,58943662,58943719,chr3,59107800,59107950
chr3,121293879,121293908,chr3,121989043,121989193
chr3,110372075,110372225,chr3,110800686,110800714
chr3,116055156,116055227,chr3,116099511,116099661
chr3,135397110,135397136,chr3,135487151,135487300
chr3,66470635,66470659,chr3,140970860,140970892
chr3,50160751,50160845,chr3,50161080,50161116
chr3,95357248,95357307,chr3,96502887,96503038
chr3,127238632,127238651,chr3,127247427,127247577
chr3,98265599,98265639,chr3,99940742,99940779
chr3,65512282,65512369,chr3,65528302,65528325
chr3,12805057,12805165,chr3,42938407,42938429
chr3,26780433,26780583,chr3,26982303,26982343
chr3,58519232,58519274,chr3,58521799,58521949
chr3,87479147,87479297,chr3,103189072,103189115
chr3,91942163,91942313,chr3,91960829,91960979
chr3,103674204,103674276,chr3,103964144,103964294
chr3,36835779,36835830,chr3,36863210,36863232
chr3,88099597,88099747,chr3,137610733,137610804
chr3,84210109,84210129,chr3,95870091,95870241
chr3,79370444,79370551,chr3,89393066,89393135
chr3,51528724,51528743,chr3,52247079,52247161
chr3,116594875,116594961,chr3,116664546,116664696
chr3,30037748,30037775,chr3,30040311,30040360
chr3,65721255,65721276,chr3,66006325,66006444
chr3,90270913,90270948,chr3,90270948,90270972
chr3,88337621,88337687,chr3,90295794,90295831
chr3,39399018,39399168,chr3,39761739,39761889
chr3,116458492,116458525,chr3,116688603,116688753
chr3,108210686,108210836,chr3,108210989,108211009
chr3,112039068,112039218,chr3,112055466,112055523
chr3,30630514,30630664,chr3,30631795,30631833
chr3,27996931,27997081,chr3,27997903,27998053
chr3,41155369,41155462,chr3,41194718,41194831
chr3,95212916,95213002,chr3,95219068,95219140
chr3,37523571,37523721,chr3,37540919,37541069
chr3,104426698,104426848,chr3,105374493,105374627
chr3,67707472,67707501,chr3,67717420,67717570
chr3,50905514,50905551,chr3,50920755,50920905
chr3,50419842,50419966,chr3,50419930,50420056
chr3,6216297,6216447,chr3,6216781,6216806
chr3,60720929,60720967,chr3,76387449,76387519
chr3,107688702,107688758,chr3,135840843,135840866
chr3,78644582,78644732,chr3,78647899,78648049
chr3,37290801,37290951,chr3,37761882,37761913
chr3,11823716,11823739,chr3,11856544,11856694
chr3,80891269,80891395,chr3,80891269,80891399
chr3,87401395,87401419,chr3,87563897,87564047
chr3,53148324,53148387,chr3,158090486,158090636
chr3,84156419,84156487,chr3,84156419,84156487
chr3,157000933,157000962,chr3,157394488,157394616
chr3,60097906,60097981,chr3,60111354,60111409
chr3,148961075,148961225,chr3,148961892,148962008
chr3,140863484,140863613,chr3,157023929,157024079
chr3,21427701,21427735,chr3,40947696,40947846
chr3,99526492,99526642,chr3,126922775,126922921
chr3,123524345,123524424,chr3,124235298,124235353
chr3,67110115,67110135,chr3,116965426,116965576
chr3,122896766,122896836,chr3,123028472,123028532
chr3,102447042,102447192,chr3,105959295,105959344
chr3,26076731,26076788,chr3,26082550,26082572
chr3,37380003,37380153,chr3,37380183,37380273
chr3,144791550,144791609,chr3,144791642,144791713
chr3,98765705,98765751,chr3,111463590,111463674
chr3,51542695,51542733,chr3,52995355,52995447
chr3,100326636,100326786,chr3,151570742,151570892
chr3,136310052,136310076,chr3,138143877,138144027
chr3,138708248,138708278,chr3,138915887,138915938
chr3,112085446,112085510,chr3,112089575,112089641
chr3,11975566,11975716,chr3,81564654,81564793
chr3,129363345,129363495,chr3,129392057,129392120
chr3,13675747,13675897,chr3,13679138,13679259
chr3,134313100,134313137,chr3,134313189,134313339
chr3,32379627,32379669,chr3,45216600,45216750
chr3,127790840,127790862,chr3,127837724,127837744
chr3,65536601,65536748,chr3,65659166,65659229
chr3,131854374,131854524,chr3,131854557,131854647
chr3,39262231,39262381,chr3,86141929,86141961
chr3,139885660,139885700,chr3,139886405,139886495
chr3,121219096,121219246,chr3,121293082,121293232
chr3,69636658,69636703,chr3,69637280,69637430
chr3,10143135,10143155,chr3,10208999,10209149
chr3,6884030,6884180,chr3,6908086,6908128
chr3,136111590,136111740,chr3,136919806,136919933
chr3,119282079,119282119,chr3,133946202,133946352
chr3,122243526,122243560,chr3,122284140,122284290
chr3,78266811,78266843,chr3,109551715,109551863
chr3,86502118,86502153,chr3,86545180,86545270
chr3,72197938,72198080,chr3,72338878,72338999
chr3,84199702,84199852,chr3,84200404,84200425
chr3,20452957,20453107,chr3,23945236,23945386
chr3,9027177,9027221,chr3,36819550,36819575
chr3,121526174,121526198,chr3,121817348,121817388
chr3,129111094,129111244,chr3,129112694,129112733
chr3,36868137,36868277,chr3,75877271,75877414
chr3,55925981,55926131,chr3,59031722,59031759
chr3,89299136,89299286,chr3,89300289,89300433
chr3,96563776,96563818,chr3,96563890,96564040
chr3,127790537,127790568,chr3,127791796,127791946
chr3,105895354,105895403,chr3,105950989,105951070
chr3,97565190,97565268,chr3,97691758,97691849
chr3,36475655,36475674,chr3,36476083,36476131
chr3,68717429,68717476,chr3,68824500,68824541
chr3,93030627,93030777,chr3,100432996,100433035
chr3,37805804,37805954,chr3,38372444,38372496
chr3,136720189,136720215,chr3,136722458,136722504
chr3,147053392,147053413,chr3,148690002,148690028
chr3,91362351,91362454,chr3,95941556,95941584
chr3,120192288,120192355,chr3,120192989,120193139
chr3,107586984,107587013,chr3,107587743,107587844
chr3,132681260,132681410,chr3,132684779,132684929
chr3,81575893,81576027,chr3,81575973,81576108
chr3,121255815,121255840,chr3,122320052,122320114
chr3,66989862,66990012,chr3,85550070,85550120
chr3,87484252,87484402,chr3,87584417,87584567
chr3,153404868,153404930,chr3,153651420,153651471
chr3,51562213,51562243,chr3,51637243,51637393
chr3,120955017,120955068,chr3,120963914,120963967
chr3,3019551,3019650,chr3,3036735,3036828
chr3,51168763,51168898,chr3,51168809,51168931
chr3,63345977,63346020,chr3,136791196,136791319
chr3,127891122,127891161,chr3,128042594,128042744
chr3,146753193,146753300,chr3,148589038,148589066
chr3,149616068,149616218,chr3,149628530,149628587
chr3,30115818,30115879,chr3,30122821,30122971
chr3,135713779,135713871,chr3,138304612,138304762
chr3,107681384,107681403,chr3,107867231,107867309
chr3,100398491,100398641,chr3,100526631,100526781
chr3,33730836,33730885,chr3,33985862,33986012
chr3,37170858,37171008,chr3,37360859,37360885
chr3,115740378,115740522,chr3,115741966,115742116
chr3,129429965,129430019,chr3,129706486,129706517
chr3,110671028,110671178,chr3,119741597,119741640
chr3,95274639,95274789,chr3,121810571,121810607
chr3,66799516,66799666,chr3,66801395,66801479
chr3,69674452,69674489,chr3,75961824,75961904
chr3,9403116,9403137,chr3,9436582,9436616
chr3,103147574,103147634,chr3,108463580,108463713
chr3,81736413,81736446,chr3,159646918,159647015
chr3,76344063,76344213,chr3,114985183,114985215
chr3,96399682,96399722,chr3,131017823,131017913
chr3,119838555,119838705,chr3,119838774,119838799
chr3,128265988,128266138,chr3,147499685,147499720
chr3,146795151,146795223,chr3,146862860,146863010
chr3,135896330,135896416,chr3,137016322,137016360
chr3,146187401,146187551,chr3,146187622,146187642
chr3,94224381,94224531,chr3,104429173,104429201
chr3,119776684,119776834,chr3,129657678,129657710
chr3,126057288,126057308,chr3,126667391,126667541
chr3,30631614,30631764,chr3,32129424,32129455
chr3,105694385,105694535,chr3,105723255,105723300
chr3,136196129,136196251,chr3,136208313,136208410
chr3,27767725,27767764,chr3,101531757,101531799
chr3,73643561,73643582,chr3,73643814,73643964
chr3,115376687,115376834,chr3,157055104,157055248
chr3,96550509,96550659,chr3,96551093,96551197
chr3,87870989,87871012,chr3,87884156,87884257
chr3,32042902,32043038,chr3,32042943,32043079
chr3,96805193,96805343,chr3,96805780,96805810
chr3,129269067,129269217,chr3,129270182,129270223
chr3,138144865,138145011,chr3,143565235,143565340
chr3,31163837,31163860,chr3,32512387,32512537
chr3,18425208,18425358,chr3,136501137,136501161
chr3,154222658,154222808,chr3,154222868,154222889
chr3,107616498,107616570,chr3,107617347,107617407
chr3,93414857,93415007,chr3,93419031,93419071
chr3,80734264,80734414,chr3,101352016,101352042
chr3,79220506,79220652,chr3,79236952,79237102
chr3,88254751,88254901,chr3,88503569,88503601
chr3,128080753,128080899,chr3,128128321,128128471
chr3,87868183,87868284,chr3,87868352,87868477
chr3,63833057,63833112,chr3,63833779,63833929
chr3,146502175,146502325,chr3,146502348,146502459
chr3,57912678,57912828,chr3,57951130,57951280
chr3,51072736,51072799,chr3,67062504,67062571
chr3,137991399,137991447,chr3,138091815,138091965
chr3,74659303,74659334,chr3,74659303,74659334
chr3,36540995,36541145,chr3,38479288,38479317
chr3,18775609,18775759,chr3,26898018,26898044
chr3,138860894,138861044,chr3,149262963,149263002
chr3,27512159,27512309,chr3,27600256,27600299
chr3,16486229,16486379,chr3,44870114,44870159
chr3,64964879,64965029,chr3,65830092,65830111
chr3,82075059,82075079,chr3,82076546,82076656
chr3,84479435,84479454,chr3,84479480,84479513
chr3,32680860,32681010,chr3,63292059,63292096
chr3,85816764,85816877,chr3,85822454,85822473
chr3,104675543,104675565,chr3,104675818,104675968
chr3,61030120,61030159,chr3,61034606,61034756
chr3,135662950,135663036,chr3,135731439,135731552
chr3,151057151,151057301,chr3,151248969,151249005
chr3,122266665,122266738,chr3,135445194,135445251
chr3,60485031,60485098,chr3,60485276,60485304
chr3,25071666,25071816,chr3,26363039,26363155
chr3,154113477,154113592,chr3,154113522,154113644
chr3,33284714,33284839,chr3,42235145,42235282
chr3,57747371,57747521,chr3,105136807,105136833
chr3,143951003,143951037,chr3,144380505,144380655
chr3,5178315,5178465,chr3,6563293,6563342
chr3,16361882,16361911,chr3,16361902,16362052
chr3,16607404,16607554,chr3,16643387,16643419
chr3,89908327,89908477,chr3,89909259,89909409
chr3,76442167,76442312,chr3,76443377,76443415
chr3,7367386,7367536,chr3,7372743,7372788
chr3,30130823,30130857,chr3,30723331,30723374
chr3,141496139,141496289,chr3,141572163,141572186
chr3,84505060,84505090,chr3,84516347,84516419
chr3,102458386,102458527,chr3,102595719,102595869
chr3,138837078,138837167,chr3,138838800,138838827
chr3,115772859,115772970,chr3,115772970,115772989
chr3,67373906,67374056,chr3,119921037,119921120
chr3,46014769,46014919,chr3,46015124,46015155
chr3,47015834,47015984,chr3,50443725,50443771
chr3,103015876,103015899,chr3,138114358,138114396
chr3,29956627,29956667,chr3,29984637,29984676
chr3,31861044,31861076,chr3,31952697,31952718
chr3,151452544,151452694,chr3,151453039,151453063
chr3,9261984,9262134,chr3,9262502,9262563
chr3,87963929,87964079,chr3,87987101,87987122
chr3,68343743,68343842,chr3,68343842,68343874
chr3,148504450,148504537,chr3,149127412,149127562
chr3,55640666,55640694,chr3,59110867,59111008
chr3,89354892,89354928,chr3,89773477,89773571
chr3,155783032,155783057,chr3,155783057,155783116
chr3,90628916,90628948,chr3,90630463,90630613
chr3,135915909,135916059,chr3,135917548,135917586
chr3,13547191,13547341,chr3,59329139,59329179
chr3,122618395,122618518,chr3,122618443,122618575
chr3,119456028,119456055,chr3,133863202,133863352
chr3,30601262,30601295,chr3,36573550,36573700
chr3,63921989,63922076,chr3,66648651,66648801
chr3,34758068,34758218,chr3,50945859,50946009
chr3,142790019,142790069,chr3,144048163,144048210
chr3,31055999,31056133,chr3,31056053,31056175
chr3,8842252,8842309,chr3,9466462,9466502
chr3,32088005,32088155,chr3,51183334,51183480
chr3,152356198,152356229,chr3,152682422,152682542
chr3,152185744,152185803,chr3,152186239,152186389
chr3,130329705,130329848,chr3,130331861,130331884
chr3,63392295,63392445,chr3,63392512,63392532
chr3,110019848,110019888,chr3,155461532,155461551
chr3,138026343,138026493,chr3,138027493,138027516
chr3,147236431,147236452,chr3,147238274,147238424
chr3,31765838,31765882,chr3,64737954,64737992
chr3,94912890,94912927,chr3,96804719,96804749
chr3,127553163,127553194,chr3,127553685,127553778
chr3,139686083,139686233,chr3,144431235,144431385
chr3,94532279,94532429,chr3,115684670,115684698
chr3,123610588,123610634,chr3,132820451,132820516
chr3,42571786,42571936,chr3,42572376,42572425
chr3,116944965,116944988,chr3,116944988,116945133
chr3,17876131,17876281,chr3,17879293,17879327
chr3,157326239,157326389,chr3,157327142,157327292
chr3,83388692,83388730,chr3,85024216,85024343
chr3,60354625,60354729,chr3,142996655,142996805
chr3,69774906,69775050,chr3,147997998,147998148
chr3,113158854,113159004,chr3,114001273,114001418
chr3,5576000,5576150,chr3,55831290,55831314
chr3,95015426,95015459,chr3,95808031,95808062
chr3,132093122,132093272,chr3,134468996,134469146
chr3,156918575,156918725,chr3,156918923,156918965
chr3,8767047,8767142,chr3,66483083,66483130
chr3,57293684,57293738,chr3,57293931,57294027
chr3,149693558,149693587,chr3,149694909,149695054
chr3,57833527,57833677,chr3,57835433,57835496
chr3,26936430,26936464,chr3,26952669,26952761
chr3,138885054,138885206,chr3,138889669,138889794
chr3,121291790,121291940,chr3,121313573,121313723
chr3,76239970,76240022,chr3,126578232,126578269
chr3,140931277,140931400,chr3,140952121,140952216
chr3,18325890,18325927,chr3,18339294,18339375
chr3,104839979,104840048,chr3,104847917,104847978
chr3,51089572,51089722,chr3,154821503,154821557
chr3,80844583,80844702,chr3,80844650,80844782
chr3,27829986,27830028,chr3,130863844,130863951
chr3,62622829,62622956,chr3,62652920,62653070
chr3,115712068,115712098,chr3,115713632,115713695
chr3,96578044,96578120,chr3,96580243,96580277
chr3,57005245,57005267,chr3,65792527,65792677
chr3,146798212,146798362,chr3,146798490,146798516
chr3,104847892,104847917,chr3,104847917,104848050
chr3,49290922,49291053,chr3,49290970,49291093
chr3,82175780,82175812,chr3,82175810,82175844
chr3,7690132,7690198,chr3,8275313,8275362
chr3,57746414,57746442,chr3,59194650,59194675
chr3,16523975,16523996,chr3,16524499,16524649
chr3,36922624,36922662,chr3,69445922,69445940
chr3,67858150,67858300,chr3,109497713,109497746
chr3,22945858,22946008,chr3,23003385,23003535
chr3,90594264,90594414,chr3,108117896,108117955
chr3,116184102,116184132,chr3,116195430,116195489
chr3,58418414,58418448,chr3,58421375,58421482
chr3,79230158,79230260,chr3,79230347,79230497
chr3,34050220,34050250,chr3,37040993,37041143
chr3,14883314,14883369,chr3,20057772,20057827
chr3,154856640,154856790,chr3,154856813,154856865
chr3,116030357,116030486,chr3,116459342,116459468
chr3,95996900,95997050,chr3,95997057,95997088
chr3,127498224,127498254,chr3,127498254,127498274
chr3,17719380,17719530,chr3,43945862,43945903
chr3,111439556,111439603,chr3,147568334,147568369
chr3,8579217,8579328,chr3,8581211,8581275
chr3,51668862,51668983,chr3,51669053,51669177
chr3,85058388,85058427,chr3,85095454,85095601
chr3,152747864,152747902,chr3,152748160,152748310
chr3,136828350,136828500,chr3,137941077,137941111
chr3,24777249,24777399,chr3,25561877,25562027
chr3,28538159,28538309,chr3,28585980,28586130
chr3,22595346,22595399,chr3,63657835,63657886
chr3,133163973,133164108,chr3,133164062,133164181
chr3,35559349,35559499,chr3,86472250,86472287
chr3,141494074,141494204,chr3,141711094,141711244
chr3,141508457,141508481,chr3,141525125,141525180
chr3,85357383,85357533,chr3,85360060,85360079
chr3,59410417,59410567,chr3,130380573,130380695
chr3,142282708,142282858,chr3,142282894,142282920
chr3,14886249,14886399,chr3,14888363,14888397
chr3,114178245,114178395,chr3,114197993,114198016
chr3,55990661,55990811,chr3,65589080,65589223
chr3,35931961,35932049,chr3,35932394,35932544
chr3,79191759,79191907,chr3,79193015,79193089
chr3,40683511,40683661,chr3,40686384,40686426
chr3,121958520,121958670,chr3,121981479,121981508
chr3,142330249,142330373,chr3,142330348,142330468
chr3,86126779,86126903,chr3,86126878,86126990
chr3,152396667,152396817,chr3,152411147,152411290
chr3,61412814,61412964,chr3,61475163,61475197
chr3,98013333,98013439,chr3,146811953,146812103
chr3,105784692,105784842,chr3,105880905,105880940
chr3,135477143,135477170,chr3,135477209,135477359
chr3,71569863,71570012,chr3,111269324,111269433
chr3,36385331,36385481,chr3,36385534,36385561
chr3,38905187,38905258,chr3,38908140,38908290
chr3,124204506,124204525,chr3,136033703,136033853
chr3,99791843,99791969,chr3,99792692,99792840
chr3,74279418,74279491,chr3,74289503,74289653
chr3,19963950,19963969,chr3,98260083,98260142
chr3,33802931,33803081,chr3,33807598,33807748
chr3,148677060,148677210,chr3,148693696,148693846
chr3,87499238,87499258,chr3,146328066,146328159
