chrom1,start1,end1,chrom2,start2,end2
chr3,58201848,58201956,chr3,58241677,58241700
chr3,84752730,84752880,chr3,84819255,84819293
chr3,37572968,37573118,chr3,37590401,37590551
chr3,90292865,90292904,chr3,90293341,90293432
chr3,20117639,20117789,chr3,26331931,26331960
chr3,126521564,126521714,chr3,126526147,126526293
chr3,82323747,82323889,chr3,82357905,82357972
chr3,35851764,35851914,chr3,35946218,35946244
chr3,44550491,44550618,chr3,109946585,109946735
chr3,67573272,67573337,chr3,69472197,69472347
chr3,70395152,70395302,chr3,70397950,70398042
chr3,87409815,87409878,chr3,87629073,87629125
chr3,50676515,50676665,chr3,50677970,50677997
chr3,123501816,123501962,chr3,124594824,124594904
chr3,34642964,34643114,chr3,37005959,37005998
chr3,105485180,105485330,chr3,105485367,105485395
chr3,123920343,123920493,chr3,123920626,123920661
chr3,41659142,41659292,chr3,92901174,92901199
chr3,127857798,127857910,chr3,128132921,128133071
chr3,122779961,122779991,chr3,122781013,122781158
chr3,127291450,127291485,chr3,158491974,158492124
chr3,97214149,97214168,chr3,97264647,97264797
chr3,96580603,96580753,chr3,96593561,96593610
chr3,17391577,17391727,chr3,59318435,59318491
chr3,17181936,17182086,chr3,43635983,43636061
chr3,144711095,144711245,chr3,144717550,144717700
chr3,144522725,144522875,chr3,144535733,144535883
chr3,104552307,104552457,chr3,104552482,104552531
chr3,22131688,22131838,chr3,22578020,22578101
chr3,51824503,51824537,chr3,51827488,51827638
chr3,51347698,51347748,chr3,102145391,102145430
chr3,129482987,129483137,chr3,129724883,129725033
chr3,65262281,65262369,chr3,65262371,65262521
chr3,148442132,148442282,chr3,148442783,148442814
chr3,30302455,30302605,chr3,30308857,30308965
chr3,141462492,141462642,chr3,141467385,141467406
chr3,30508880,30508970,chr3,30619429,30619572
chr3,44412499,44412607,chr3,44941368,44941515
chr3,45032986,45033136,chr3,62836536,62836686
chr3,107670141,107670174,chr3,107670353,107670406
chr3,35704491,35704567,chr3,35965881,35966028
chr3,89631811,89631961,chr3,89648919,89648951
chr3,100225073,100225223,chr3,100225230,100225252
chr3,45376244,45376394,chr3,65906870,65906890
chr3,155277725,155277769,chr3,156063574,156063724
chr3,94560332,94560371,chr3,131789514,131789647
chr3,127749182,127749269,chr3,127749689,127749839
chr3,135447285,135447309,chr3,135447666,135447701
chr3,36303642,36303792,chr3,66986760,66986910
chr3,27739017,27739049,chr3,27745944,27746084
chr3,51657492,51657542,chr3,57927214,57927278
chr3,144068128,144068203,chr3,153736386,153736420
chr3,43526137,43526166,chr3,112594797,112594947
chr3,83234661,83234690,chr3,119778195,119778256
chr3,35561963,35561997,chr3,35563246,35563396
chr3,66976682,66976832,chr3,66977553,66977703
chr3,124399909,124400059,chr3,129263734,129263799
chr3,85138965,85138989,chr3,85139025,85139094
chr3,153497332,153497482,chr3,153616725,153616749
chr3,117249384,117249534,chr3,118306599,118306677
chr3,102408748,102408898,chr3,102692971,102693121
chr3,106601048,106601198,chr3,106602985,106603135
chr3,129213935,129214004,chr3,129215908,129215969
chr3,117121725,117121765,chr3,127138352,127138502
chr3,65529920,65530070,chr3,65863413,65863563
chr3,85881147,85881297,chr3,103721594,103721744
chr3,27994291,27994441,chr3,69542546,69542696
chr3,127532777,127532803,chr3,127532864,127533014
chr3,101372567,101372616,chr3,101470917,101471067
chr3,19293626,19293662,chr3,23042225,23042375
chr3,24827855,24827992,chr3,24903247,24903324
chr3,30184442,30184506,chr3,30331147,30331297
chr3,87226770,87226920,chr3,87346419,87346554
chr3,72333499,72333573,chr3,72723902,72723958
chr3,97438779,97438824,chr3,97438868,97439018
chr3,31408346,31408420,chr3,32118966,32119021
chr3,86812646,86812796,chr3,109027692,109027737
chr3,34550482,34550560,chr3,49499140,49499168
chr3,36081243,36081279,chr3,36087358,36087508
chr3,101468199,101468349,chr3,101869037,101869187
chr3,138198387,138198419,chr3,138541480,138541630
chr3,131888063,131888128,chr3,148538877,148539027
chr3,134697248,134697398,chr3,141834847,141834876
chr3,136747441,136747591,chr3,136796312,136796341
chr3,51133894,51133936,chr3,51134206,51134356
chr3,124586113,124586142,chr3,124587804,124587954
chr3,144429339,144429474,chr3,144430247,144430283
chr3,14381723,14381873,chr3,32975076,32975226
chr3,148661207,148661355,chr3,149519636,149519666
chr3,52050697,52050780,chr3,54051549,54051622
chr3,57994715,57994836,chr3,57994758,57994890
chr3,54415767,54415854,chr3,54544502,54544566
chr3,53160542,53160578,chr3,79868996,79869141
chr3,17187183,17187333,chr3,17659858,17659877
chr3,86089812,86089844,chr3,108682205,108682355
chr3,81080715,81080739,chr3,81093305,81093455
chr3,22020808,22020829,chr3,22021581,22021731
chr3,27673054,27673204,chr3,27675600,27675750
chr3,97534850,97534871,chr3,118514115,118514265
chr3,9065989,9066009,chr3,48465655,48465805
chr3,144976701,144976851,chr3,144976900,144977030
chr3,122851611,122851668,chr3,122851668,122851693
chr3,90501246,90501289,chr3,90501593,90501614
chr3,96916756,96916776,chr3,96940750,96940796
chr3,61898737,61898835,chr3,61900363,61900513
chr3,76052188,76052291,chr3,76201652,76201687
chr3,109113232,109113253,chr3,109114329,109114479
chr3,64942481,64942595,chr3,64942544,64942677
chr3,61876237,61876387,chr3,61911696,61911736
chr3,55588785,55588824,chr3,55867480,55867603
chr3,59055818,59055849,chr3,107038641,107038759
chr3,149876351,149876376,chr3,150214943,150215010
chr3,36751162,36751186,chr3,37097782,37097932
chr3,95032145,95032295,chr3,95032673,95032693
chr3,129674484,129674634,chr3,129675362,129675393
chr3,72174534,72174684,chr3,117141392,117141530
chr3,52083036,52083186,chr3,52083237,52083271
chr3,107111344,107111494,chr3,107111593,107111622
chr3,148958822,148958848,chr3,150865907,150866057
chr3,152223372,152223395,chr3,152777379,152777529
chr3,60774175,60774209,chr3,75499406,75499556
chr3,140961754,140961797,chr3,142272508,142272658
chr3,124169307,124169454,chr3,124169454,124169496
chr3,131561683,131561704,chr3,131563464,131563614
chr3,143609583,143609733,chr3,144147766,144147916
chr3,134222335,134222462,chr3,134233221,134233256
chr3,7441541,7441692,chr3,51497789,51497939
chr3,44935676,44935826,chr3,44935864,44935989
chr3,41594058,41594208,chr3,61404784,61404851
chr3,143115318,143115468,chr3,143115483,143115532
chr3,102241964,102242114,chr3,102242314,102242352
chr3,53466070,53466189,chr3,53466455,53466580
chr3,93577891,93578041,chr3,93579578,93579688
chr3,78356307,78356360,chr3,78370311,78370345
chr3,30418839,30418989,chr3,75699202,75699251
chr3,28182880,28182903,chr3,81984749,81984899
chr3,101404641,101404724,chr3,101631187,101631337
chr3,69989999,69990030,chr3,122167696,122167795
chr3,52676843,52676865,chr3,52826465,52826488
chr3,56029954,56030104,chr3,125611768,125611843
chr3,137762828,137762978,chr3,137787291,137787361
chr3,51233414,51233564,chr3,51254893,51254936
chr3,101362568,101362718,chr3,146319006,146319156
chr3,130645849,130645996,chr3,154021567,154021717
chr3,14621117,14621262,chr3,14666839,14666989
chr3,136264318,136264468,chr3,138133622,138133772
chr3,117866942,117866966,chr3,143156434,143156540
chr3,96181466,96181517,chr3,96182786,96182936
chr3,49863814,49863862,chr3,49864285,49864355
chr3,156705421,156705481,chr3,157461003,157461153
chr3,135733700,135733850,chr3,137296773,137296794
chr3,100526503,100526534,chr3,105379905,105380055
chr3,134034247,134034397,chr3,134622485,134622558
chr3,122364444,122364594,chr3,122367478,122367559
chr3,49105362,49105512,chr3,49222774,49222825
chr3,19854803,19854836,chr3,62946950,62947039
chr3,145494007,145494029,chr3,151816436,151816586
chr3,153912092,153912147,chr3,154188952,154189102
chr3,45291883,45291932,chr3,75201450,75201600
chr3,51940137,51940157,chr3,51940711,51940861
chr3,61519936,61520086,chr3,61523561,61523711
chr3,21175559,21175690,chr3,21181521,21181636
chr3,29023222,29023260,chr3,145330841,145330991
chr3,120670958,120671108,chr3,120902024,120902071
chr3,40060061,40060103,chr3,40433911,40434061
chr3,43708258,43708331,chr3,44832064,44832214
chr3,146498563,146498647,chr3,146518095,146518125
chr3,118679051,118679163,chr3,118679128,118679254
chr3,33000771,33000806,chr3,53349014,53349164
chr3,10176367,10176416,chr3,10178231,10178381
chr3,9416289,9416331,chr3,9416423,9416573
chr3,91508348,91508498,chr3,123108957,123109040
chr3,65185792,65185819,chr3,66961972,66962122
chr3,20021591,20021669,chr3,20032247,20032397
chr3,152679133,152679283,chr3,152693728,152693825
chr3,137910613,137910763,chr3,137912573,137912723
chr3,10167038,10167188,chr3,53051043,53051069
chr3,148352654,148352678,chr3,148989385,148989535
chr3,148104341,148104385,chr3,148134139,148134274
chr3,139636777,139636927,chr3,139708023,139708169
chr3,58584504,58584555,chr3,58598892,58598971
chr3,133729986,133730136,chr3,133901167,133901229
chr3,36498702,36498852,chr3,36503645,36503795
chr3,18621684,18621719,chr3,19092224,19092374
chr3,59402112,59402144,chr3,106494729,106494755
chr3,55355082,55355232,chr3,136704662,136704812
chr3,135047492,135047642,chr3,135047869,135047902
chr3,40773805,40773955,chr3,57445422,57445572
chr3,105707511,105707661,chr3,107542199,107542349
chr3,14032910,14033013,chr3,14033621,14033701
chr3,36552017,36552167,chr3,36552307,36552331
chr3,50351504,50351536,chr3,50374665,50374815
chr3,36553606,36553627,chr3,75589075,75589225
chr3,55384564,55384588,chr3,55385809,55385959
chr3,154723497,154723635,chr3,154853884,154853908
chr3,46815855,46816005,chr3,50732694,50732780
chr3,111221728,111221878,chr3,114216322,114216472
chr3,79903631,79903781,chr3,79909183,79909219
chr3,35342576,35342631,chr3,126039755,126039905
chr3,22301120,22301224,chr3,32215477,32215552
chr3,18634766,18634916,chr3,18749309,18749332
chr3,126632266,126632404,chr3,127384634,127384675
chr3,135281950,135282100,chr3,135282310,135282353
chr3,127130701,127130851,chr3,127132115,127132253
chr3,107127100,107127250,chr3,107129152,107129173
chr3,56712427,56712575,chr3,139206552,139206592
chr3,17233450,17233492,chr3,17234810,17234869
chr3,52302503,52302653,chr3,52676680,52676808
chr3,37959304,37959454,chr3,37974785,37974935
chr3,38545609,38545639,chr3,38545727,38545877
chr3,96245259,96245286,chr3,96252838,96252988
chr3,95591828,95591978,chr3,98254599,98254618
chr3,123159926,123159951,chr3,123333101,123333251
chr3,149405353,149405374,chr3,149405421,149405571
chr3,128367702,128367726,chr3,132564753,132564793
chr3,38675135,38675285,chr3,76649472,76649494
chr3,36455145,36455174,chr3,36572702,36572765
chr3,70445968,70446118,chr3,70481024,70481171
chr3,39585889,39585926,chr3,39608640,39608790
chr3,114950198,114950261,chr3,124787681,124787710
chr3,152473954,152473997,chr3,153314884,153314945
chr3,8391201,8391246,chr3,61735168,61735307
chr3,146123253,146123403,chr3,146464486,146464505
chr3,133340475,133340496,chr3,135042780,135042930
chr3,42096265,42096335,chr3,111164729,111164842
chr3,28778557,28778707,chr3,30110175,30110304
chr3,30996984,30997134,chr3,46643446,46643472
chr3,62348032,62348063,chr3,156882847,156882897
chr3,130515908,130516058,chr3,130540685,130540711
chr3,91326290,91326384,chr3,127376833,127376983
chr3,17984413,17984518,chr3,26463164,26463314
chr3,61688919,61688976,chr3,61837978,61838072
chr3,78482653,78482692,chr3,78624198,78624295
chr3,135166554,135166704,chr3,152903515,152903665
chr3,61158761,61158911,chr3,61159944,61160094
chr3,146317539,146317611,chr3,146932845,146932995
chr3,25524880,25525030,chr3,123842790,123842940
chr3,87082088,87082238,chr3,120558647,120558678
chr3,34437520,34437561,chr3,34441542,34441604
chr3,123320946,123320998,chr3,149218991,149219141
chr3,19562316,19562365,chr3,31609589,31609739
chr3,70916995,70917108,chr3,125763689,125763746
chr3,12160913,12161017,chr3,92837942,92837968
chr3,107220372,107220409,chr3,121183643,121183793
chr3,133861336,133861388,chr3,136209056,136209103
chr3,17079499,17079552,chr3,18158440,18158534
chr3,42346156,42346197,chr3,56420941,56421029
chr3,97594081,97594231,chr3,97594639,97594673
chr3,150006337,150006487,chr3,150316967,150316997
chr3,29899877,29899900,chr3,128527846,128527992
chr3,9078266,9078318,chr3,9079893,9079971
chr3,83735321,83735471,chr3,85355357,85355394
chr3,27420189,27420271,chr3,155109590,155109638
chr3,36835779,36835805,chr3,37100517,37100667
chr3,80895116,80895266,chr3,80897605,80897642
chr3,146639245,146639288,chr3,146639887,146640037
chr3,37143835,37143884,chr3,37146535,37146611
chr3,23727578,23727728,chr3,104186051,104186073
chr3,8512311,8512439,chr3,8593036,8593186
chr3,97291432,97291582,chr3,97346339,97346401
chr3,30448408,30448457,chr3,57488057,57488076
chr3,38735185,38735335,chr3,38736339,38736386
chr3,115187705,115187855,chr3,136190070,136190197
chr3,10384700,10384766,chr3,14724217,14724281
chr3,78981570,78981720,chr3,79581006,79581046
chr3,148680765,148680913,chr3,148681232,148681281
chr3,53591622,53591772,chr3,53606550,53606589
chr3,107801681,107801771,chr3,138462780,138462930
chr3,133147631,133147760,chr3,135168092,135168242
chr3,96129418,96129568,chr3,96133064,96133137
chr3,82273442,82273592,chr3,86207887,86208037
chr3,152730185,152730329,chr3,153239604,153239652
chr3,43703363,43703513,chr3,43755676,43755749
chr3,64784597,64784747,chr3,82738974,82739001
chr3,65871548,65871568,chr3,65872763,65872913
chr3,23972625,23972763,chr3,25597817,25597967
chr3,54900991,54901011,chr3,55076056,55076206
chr3,84983188,84983338,chr3,84984416,84984469
chr3,145331366,145331400,chr3,145331417,145331549
chr3,105785684,105785834,chr3,105786908,105787058
chr3,135835995,135836145,chr3,135841257,135841407
chr3,135868564,135868613,chr3,136446098,136446154
chr3,127680583,127680724,chr3,127683231,127683255
chr3,60310104,60310254,chr3,61634432,61634489
chr3,89457135,89457285,chr3,89457318,89457429
chr3,55610746,55610896,chr3,55611292,55611313
chr3,31213543,31213587,chr3,31250006,31250074
chr3,145518110,145518260,chr3,145518444,145518483
chr3,79988716,79988832,chr3,86176587,86176652
chr3,4601312,4601462,chr3,4610512,4610557
chr3,125898866,125898909,chr3,125898866,125898909
chr3,88579410,88579560,chr3,89683900,89683924
chr3,157654058,157654208,chr3,157666686,157666836
chr3,51317306,51317456,chr3,93580603,93580626
chr3,147084615,147084765,chr3,147992984,147993134
chr3,20326731,20326881,chr3,20326927,20326947
chr3,29822980,29823009,chr3,29862170,29862320
chr3,83911455,83911478,chr3,83922137,83922287
chr3,94927668,94927693,chr3,95048542,95048664
chr3,89923494,89923536,chr3,89931576,89931726
chr3,57978200,57978350,chr3,82702231,82702256
chr3,107813676,107813826,chr3,107815034,107815075
chr3,54310571,54310608,chr3,58205847,58205876
chr3,117594267,117594326,chr3,120534878,120534920
chr3,95277386,95277536,chr3,95277538,95277562
chr3,74051586,74051736,chr3,74792650,74792689
chr3,63300709,63300859,chr3,87617599,87617749
chr3,145977012,145977162,chr3,146008198,146008348
chr3,46484752,46484902,chr3,47410678,47410728
chr3,153474508,153474634,chr3,153475946,153475971
chr3,152368453,152368603,chr3,152385454,152385475
chr3,102977070,102977220,chr3,102980334,102980484
chr3,37793036,37793058,chr3,115744068,115744218
chr3,138342381,138342531,chr3,138362176,138362221
chr3,49740942,49741092,chr3,102091956,102092106
chr3,54400006,54400080,chr3,54409232,54409382
chr3,19187599,19187635,chr3,19196154,19196304
chr3,80345476,80345552,chr3,143924385,143924410
chr3,98063465,98063489,chr3,98071329,98071470
chr3,140482318,140482468,chr3,140484232,140484266
chr3,125778398,125778429,chr3,125834714,125834864
chr3,155116653,155116803,chr3,155607153,155607303
chr3,112769871,112769941,chr3,140114872,140115017
chr3,10094199,10094217,chr3,10164524,10164661
chr3,131205883,131206033,chr3,134723009,134723159
chr3,27912636,27912786,chr3,27912984,27913016
chr3,41477626,41477727,chr3,58755423,58755547
chr3,57435864,57436014,chr3,57453549,57453585
chr3,157709423,157709454,chr3,157711561,157711711
chr3,89585685,89585704,chr3,89633919,89634069
chr3,9479656,9479806,chr3,27463185,27463224
chr3,56035841,56035991,chr3,56051951,56052101
chr3,6398057,6398091,chr3,6409942,6410092
chr3,148521990,148522069,chr3,148523249,148523335
chr3,150383145,150383295,chr3,150983153,150983303
chr3,57883665,57883815,chr3,57928112,57928201
chr3,133310343,133310493,chr3,133311322,133311414
chr3,30330808,30330958,chr3,106123490,106123554
chr3,133744957,133745107,chr3,133754975,133755009
chr3,127421964,127422015,chr3,127422879,127422933
chr3,130145370,130145392,chr3,130405418,130405568
chr3,46277160,46277310,chr3,47324973,47325123
chr3,132888793,132888815,chr3,132914295,132914445
chr3,72364330,72364368,chr3,72426501,72426651
chr3,73059227,73059377,chr3,157619167,157619194
chr3,10674122,10674272,chr3,35210991,35211083
chr3,155426463,155426613,chr3,155439859,155439878
chr3,139112005,139112131,chr3,139178299,139178317
chr3,87118584,87118650,chr3,87121907,87121953
chr3,21461280,21461407,chr3,21480354,21480384
chr3,88380509,88380535,chr3,88712242,88712303
chr3,142138936,142139086,chr3,154388890,154388912
chr3,87726150,87726300,chr3,108941145,108941283
chr3,28498994,28499116,chr3,72771061,72771211
chr3,29985022,29985161,chr3,30244834,30244979
chr3,133918737,133918887,chr3,133919090,133919165
chr3,138284916,138285066,chr3,141731813,141731842
chr3,69556455,69556605,chr3,69891675,69891825
chr3,75430306,75430456,chr3,98604298,98604448
chr3,17970203,17970327,chr3,17970221,17970331
chr3,113651553,113651589,chr3,150244489,150244583
chr3,85243317,85243467,chr3,85244856,85244881
chr3,10396556,10396706,chr3,10512364,10512514
chr3,138900610,138900641,chr3,138904330,138904397
chr3,25856359,25856509,chr3,48604821,48604843
chr3,3281452,3281602,chr3,7525842,7525992
chr3,4619391,4619541,chr3,91443630,91443780
chr3,128903270,128903319,chr3,137578745,137578872
chr3,108081687,108081837,chr3,108082470,108082531
chr3,37182800,37182823,chr3,37186001,37186108
chr3,42994582,42994732,chr3,43545582,43545732
chr3,10710013,10710042,chr3,10710499,10710554
chr3,122637005,122637024,chr3,122774193,122774292
chr3,104084842,104084992,chr3,104218895,104218945
chr3,136937633,136937670,chr3,136937927,136938077
chr3,69558416,69558566,chr3,69559721,69559773
chr3,109383226,109383253,chr3,109385826,109385976
chr3,148041363,148041396,chr3,148041437,148041587
chr3,85467780,85467903,chr3,85467887,85468019
chr3,154613878,154614028,chr3,154616023,154616173
chr3,38594438,38594476,chr3,63806894,63807044
chr3,155558024,155558174,chr3,155630555,155630705
chr3,51678145,51678295,chr3,51682843,51682993
chr3,103140072,103140139,chr3,103171300,103171450
chr3,54579700,54579850,chr3,104751465,104751507
chr3,59975551,59975701,chr3,59976537,59976597
chr3,120283900,120284050,chr3,120299197,120299347
chr3,146454198,146454318,chr3,147263848,147263998
chr3,104783982,104784040,chr3,104794467,104794508
chr3,31046959,31046979,chr3,40794718,40794868
chr3,40967148,40967298,chr3,41005432,41005459
chr3,151726889,151727039,chr3,151727089,151727112
chr3,62092528,62092678,chr3,62092831,62092853
chr3,18276717,18276867,chr3,18276945,18276987
chr3,60647864,60648010,chr3,60648009,60648038
chr3,125825006,125825026,chr3,125825642,125825723
chr3,102201687,102201803,chr3,102203197,102203347
chr3,12812822,12812972,chr3,20765772,20765829
chr3,50303848,50303913,chr3,50303979,50304129
chr3,135032862,135032968,chr3,136453485,136453545
chr3,112258808,112258933,chr3,112258903,112259020
chr3,157325717,157325867,chr3,157327535,157327685
chr3,44542021,44542171,chr3,44868171,44868321
chr3,17931543,17931693,chr3,19064333,19064417
chr3,115808060,115808176,chr3,115808361,115808484
chr3,11847633,11847685,chr3,98105520,98105670
