chrom1,start1,end1,chrom2,start2,end2
chr3,108437766,108437883,chr3,108438006,108438129
chr3,140939496,140939646,chr3,140954680,140954830
chr3,57470328,57470478,chr3,57624439,57624589
chr3,75651498,75651648,chr3,122873971,122874021
chr3,31364885,31364926,chr3,80983877,80983909
chr3,132603770,132603847,chr3,145222325,145222377
chr3,156795108,156795258,chr3,157126344,157126363
chr3,85785807,85785957,chr3,85790891,85791041
chr3,81600938,81600994,chr3,81679417,81679472
chr3,60984378,60984455,chr3,61696271,61696302
chr3,133598272,133598320,chr3,133598488,133598636
chr3,55321281,55321303,chr3,55354428,55354578
chr3,41281973,41282068,chr3,41415044,41415194
chr3,33983568,33983628,chr3,35851267,35851286
chr3,14338213,14338251,chr3,58019695,58019757
chr3,154939343,154939373,chr3,155471916,155471990
chr3,109124342,109124372,chr3,109479243,109479393
chr3,84040247,84040300,chr3,84040681,84040722
chr3,99971980,99972005,chr3,99972005,99972153
chr3,33765771,33765921,chr3,34347431,34347491
chr3,62612438,62612463,chr3,62614824,62614974
chr3,122400078,122400228,chr3,122400390,122400449
chr3,121640440,121640478,chr3,121693978,121693998
chr3,128253706,128253799,chr3,128398891,128398920
chr3,11470542,11470606,chr3,54086721,54086871
chr3,7304102,7304242,chr3,7931640,7931756
chr3,103477384,103477534,chr3,123040282,123040309
chr3,79641525,79641675,chr3,82405204,82405245
chr3,19930127,19930185,chr3,20058315,20058357
chr3,88336485,88336630,chr3,88336756,88336781
chr3,38876216,38876358,chr3,61541363,61541513
chr3,144967672,144967749,chr3,148718424,148718448
chr3,130888701,130888773,chr3,131085428,131085463
chr3,68353690,68353840,chr3,68354114,68354169
chr3,32491165,32491308,chr3,70338589,70338739
chr3,109487792,109487856,chr3,109487856,109487875
chr3,149735041,149735191,chr3,149753619,149753646
chr3,59160821,59160971,chr3,59176947,59176986
chr3,133681471,133681610,chr3,134431765,134431835
chr3,118365068,118365094,chr3,118375790,118375895
chr3,107066714,107066754,chr3,110665360,110665510
chr3,88637265,88637376,chr3,88637376,88637395
chr3,35869106,35869135,chr3,53706907,53706961
chr3,105076524,105076674,chr3,105092184,105092334
chr3,123171365,123171402,chr3,123175316,123175466
chr3,18759288,18759389,chr3,18764221,18764250
chr3,82369327,82369370,chr3,135306691,135306713
chr3,36064887,36064940,chr3,38639939,38640089
chr3,62881048,62881073,chr3,66490206,66490356
chr3,99130677,99130827,chr3,99208419,99208535
chr3,83040660,83040810,chr3,85048220,85048370
chr3,56821922,56821946,chr3,56903760,56903910
chr3,88972465,88972497,chr3,88973812,88973899
chr3,90033361,90033511,chr3,90033528,90033559
chr3,105822939,105823055,chr3,109139107,109139257
chr3,86141760,86141817,chr3,87625725,87625762
chr3,68346877,68347027,chr3,68427335,68427485
chr3,103360234,103360384,chr3,103854358,103854502
chr3,91830654,91830761,chr3,91830923,91831073
chr3,23124387,23124474,chr3,23127512,23127662
chr3,57555478,57555498,chr3,57555682,57555832
chr3,61886710,61886860,chr3,62013469,62013619
chr3,105561215,105561246,chr3,134808220,134808249
chr3,39111241,39111391,chr3,39128654,39128721
chr3,144491838,144491882,chr3,151967474,151967507
chr3,14886830,14886980,chr3,14887218,14887320
chr3,31911227,31911377,chr3,31913588,31913614
chr3,74610367,74610394,chr3,120596607,120596757
chr3,105873952,105874065,chr3,157987168,157987318
chr3,27656054,27656190,chr3,27656275,27656389
chr3,115576762,115576897,chr3,115578573,115578723
chr3,43544599,43544677,chr3,89459264,89459316
chr3,78893513,78893592,chr3,139358447,139358597
chr3,94989563,94989713,chr3,95670030,95670180
chr3,96927777,96927873,chr3,97544540,97544690
chr3,143629256,143629303,chr3,143644207,143644290
chr3,144685079,144685118,chr3,144721141,144721236
chr3,117065760,117065852,chr3,117067584,117067734
chr3,67802729,67802751,chr3,67803547,67803697
chr3,57244011,57244099,chr3,110296154,110296304
chr3,70585346,70585413,chr3,70696801,70696912
chr3,57924795,57924945,chr3,57927567,57927717
chr3,52956273,52956423,chr3,52956638,52956658
chr3,53690607,53690757,chr3,53700406,53700446
chr3,95229905,95229974,chr3,95231314,95231464
chr3,34019863,34020001,chr3,34031831,34031981
chr3,29228161,29228195,chr3,29396986,29397029
chr3,95678572,95678722,chr3,95684698,95684743
chr3,127796515,127796565,chr3,127817627,127817668
chr3,120630846,120630871,chr3,139263726,139263788
chr3,95906713,95906863,chr3,95974353,95974376
chr3,54391507,54391657,chr3,54471004,54471022
chr3,133587789,133587887,chr3,133587915,133588065
chr3,78777818,78777847,chr3,159312409,159312543
chr3,10085288,10085309,chr3,23719242,23719282
chr3,149694461,149694514,chr3,150453193,150453343
chr3,14528599,14528667,chr3,14618557,14618608
chr3,107248953,107248981,chr3,107251553,107251703
chr3,96066307,96066358,chr3,96066376,96066481
chr3,142280318,142280468,chr3,142282874,142282894
chr3,21656040,21656086,chr3,22075369,22075397
chr3,83359552,83359577,chr3,147706831,147706924
chr3,87346112,87346251,chr3,87352617,87352767
chr3,135671896,135672046,chr3,135672841,135672890
chr3,111402099,111402249,chr3,111404986,111405136
chr3,62971098,62971248,chr3,63053897,63053955
chr3,105758861,105758895,chr3,106878308,106878404
chr3,57267694,57267718,chr3,57295616,57295650
chr3,115689427,115689452,chr3,115768959,115769091
chr3,63926983,63927074,chr3,146509287,146509357
chr3,95871275,95871423,chr3,95985142,95985163
chr3,98198407,98198557,chr3,98199920,98199981
chr3,116514768,116514819,chr3,116658576,116658726
chr3,65449770,65449920,chr3,65451521,65451560
chr3,47629027,47629114,chr3,75433019,75433099
chr3,75446741,75446828,chr3,151407815,151407965
chr3,50048768,50048833,chr3,84324529,84324679
chr3,37728716,37728866,chr3,37728909,37728930
chr3,28333656,28333684,chr3,28334439,28334589
chr3,157049665,157049697,chr3,157049697,157049740
chr3,27458017,27458116,chr3,32534706,32534834
chr3,41192192,41192342,chr3,41196081,41196231
chr3,116930086,116930236,chr3,116930264,116930298
chr3,153160754,153160904,chr3,155336326,155336375
chr3,62604622,62604640,chr3,62604640,62604689
chr3,102253553,102253703,chr3,122545736,122545765
chr3,33023507,33023657,chr3,33808483,33808577
chr3,64994435,64994457,chr3,149490067,149490176
chr3,159392261,159392394,chr3,159392446,159392476
chr3,144396502,144396566,chr3,144396651,144396791
chr3,15041339,15041438,chr3,76330947,76330970
chr3,135581958,135582035,chr3,137274870,137274941
chr3,131469911,131469994,chr3,131478629,131478757
chr3,36117468,36117618,chr3,36355770,36355797
chr3,30104034,30104091,chr3,31491570,31491720
chr3,121322899,121322973,chr3,121324270,121324379
chr3,39486330,39486397,chr3,39486429,39486579
chr3,47551446,47551504,chr3,47819263,47819335
chr3,108143261,108143286,chr3,108144145,108144295
chr3,65365334,65365474,chr3,65366290,65366409
chr3,30843708,30843750,chr3,36490744,36490894
chr3,144815105,144815165,chr3,145029705,145029742
chr3,59257052,59257202,chr3,59296676,59296826
chr3,90485121,90485249,chr3,116499644,116499794
chr3,18139906,18140056,chr3,18207965,18207997
chr3,142412889,142412946,chr3,142437095,142437158
chr3,87029602,87029694,chr3,103650013,103650047
chr3,100338233,100338294,chr3,145106935,145107085
chr3,72197848,72197889,chr3,72380110,72380260
chr3,103444471,103444621,chr3,103477600,103477674
chr3,55863173,55863323,chr3,55867458,55867480
chr3,71128711,71128861,chr3,71129592,71129614
chr3,48846475,48846502,chr3,54035428,54035461
chr3,154839232,154839349,chr3,154915185,154915248
chr3,55455918,55456068,chr3,55474253,55474286
chr3,5416315,5416465,chr3,6152601,6152735
chr3,51750015,51750114,chr3,51750120,51750194
chr3,145925321,145925471,chr3,145925758,145925829
chr3,95285308,95285353,chr3,95306226,95306376
chr3,83431595,83431629,chr3,83434011,83434161
chr3,149037062,149037212,chr3,149037408,149037462
chr3,60569433,60569462,chr3,69710780,69710930
chr3,33091996,33092042,chr3,100811487,100811526
chr3,98239256,98239284,chr3,98239622,98239770
chr3,69689820,69689882,chr3,69690221,69690248
chr3,102261006,102261156,chr3,102279047,102279103
chr3,35383269,35383312,chr3,35410616,35410766
chr3,90264914,90265064,chr3,90293138,90293167
chr3,149073922,149074062,chr3,149074740,149074776
chr3,57293931,57293961,chr3,57304618,57304718
chr3,38486167,38486317,chr3,38487701,38487851
chr3,51224813,51224917,chr3,51224920,51224969
chr3,8935009,8935095,chr3,8935095,8935144
chr3,61003181,61003331,chr3,61003418,61003453
chr3,50759244,50759273,chr3,50827482,50827541
chr3,102001982,102002005,chr3,102010390,102010430
chr3,139480088,139480238,chr3,139482703,139482853
chr3,65028351,65028389,chr3,65174209,65174359
chr3,103132566,103132716,chr3,103140329,103140360
chr3,81098207,81098308,chr3,81098447,81098571
chr3,90503828,90503867,chr3,90504010,90504160
chr3,34968837,34968868,chr3,34968857,34969007
chr3,33851701,33851851,chr3,86007471,86007621
chr3,81017476,81017626,chr3,81097094,81097133
chr3,39371652,39371673,chr3,39372084,39372234
chr3,67108768,67108836,chr3,67141652,67141715
chr3,61244142,61244292,chr3,61541998,61542112
chr3,83222305,83222326,chr3,96900796,96900845
chr3,18013164,18013287,chr3,24618253,24618403
chr3,100616040,100616060,chr3,100639809,100639930
chr3,64912390,64912535,chr3,106207384,106207459
chr3,35972811,35972831,chr3,35973046,35973196
chr3,16520266,16520332,chr3,39295514,39295664
chr3,95282535,95282685,chr3,135423267,135423301
chr3,90614311,90614353,chr3,101109914,101110002
chr3,21059754,21059859,chr3,25237556,25237581
chr3,127686005,127686031,chr3,127686223,127686260
chr3,138689020,138689149,chr3,138690213,138690363
chr3,79160500,79160573,chr3,79160608,79160758
chr3,69630894,69630944,chr3,69633367,69633516
chr3,34098250,34098400,chr3,34280423,34280460
chr3,66733001,66733124,chr3,72234356,72234506
chr3,89789361,89789413,chr3,89789585,89789735
chr3,33023332,33023353,chr3,46517580,46517730
chr3,86111519,86111541,chr3,86112562,86112645
chr3,42185035,42185185,chr3,60243038,60243172
chr3,104236203,104236270,chr3,104240142,104240292
chr3,6263549,6263614,chr3,33441075,33441225
chr3,25421562,25421700,chr3,152916954,152916978
chr3,158679930,158680065,chr3,158683041,158683113
chr3,149001804,149001945,chr3,149002001,149002138
chr3,19312572,19312626,chr3,25210407,25210557
chr3,102097661,102097811,chr3,108911491,108911512
chr3,55216031,55216055,chr3,55315683,55315790
chr3,24167413,24167563,chr3,109689338,109689415
chr3,88421614,88421764,chr3,88440922,88440950
chr3,61380978,61381128,chr3,61795143,61795176
chr3,137180169,137180301,chr3,137180246,137180301
chr3,130053170,130053248,chr3,130060958,130061000
chr3,130963758,130963780,chr3,137753123,137753260
chr3,51895779,51895924,chr3,51912385,51912448
chr3,150291108,150291258,chr3,150291279,150291298
chr3,101131146,101131225,chr3,135397704,135397755
chr3,33672522,33672599,chr3,150496477,150496514
chr3,117682605,117682745,chr3,117706172,117706322
chr3,12707785,12707935,chr3,118378502,118378524
chr3,15144387,15144537,chr3,15172691,15172733
chr3,36841195,36841345,chr3,36842316,36842339
chr3,7394689,7394839,chr3,9809397,9809447
chr3,134726019,134726111,chr3,134738055,134738094
chr3,117654693,117654740,chr3,117654740,117654762
chr3,50441096,50441159,chr3,50707207,50707246
chr3,136647797,136647947,chr3,136648925,136649061
chr3,76882443,76882482,chr3,81003430,81003580
chr3,26222304,26222454,chr3,32717774,32717809
chr3,61393935,61394054,chr3,83912736,83912774
chr3,156714059,156714127,chr3,159268562,159268683
chr3,18658152,18658302,chr3,29483887,29483907
chr3,55368174,55368267,chr3,55376151,55376301
chr3,68777506,68777656,chr3,88402528,88402560
chr3,137274729,137274817,chr3,137274817,137274866
chr3,103802041,103802191,chr3,103802255,103802274
chr3,22899212,22899302,chr3,23776380,23776458
chr3,30377405,30377464,chr3,30538652,30538802
chr3,147175372,147175513,chr3,147348069,147348095
chr3,97486663,97486813,chr3,97487903,97487948
chr3,8007185,8007335,chr3,10596401,10596433
chr3,42955553,42955703,chr3,108819044,108819065
chr3,37817349,37817419,chr3,37880930,37881056
chr3,96663284,96663377,chr3,96669856,96669936
chr3,40952525,40952675,chr3,85197324,85197367
chr3,119841237,119841387,chr3,119841806,119841858
chr3,58378364,58378465,chr3,88410284,88410434
chr3,16408273,16408293,chr3,30702484,30702634
chr3,100082650,100082678,chr3,100082853,100082955
chr3,119294553,119294695,chr3,135969522,135969672
chr3,39166211,39166333,chr3,39166395,39166437
chr3,48603899,48604049,chr3,48631398,48631457
chr3,14771960,14772009,chr3,15962908,15963058
chr3,103314239,103314323,chr3,103402527,103402571
chr3,79197190,79197252,chr3,79197257,79197378
chr3,54362419,54362455,chr3,54362767,54362917
chr3,131187601,131187698,chr3,131187698,131187731
chr3,129724890,129725040,chr3,129725091,129725199
chr3,155016126,155016200,chr3,155016463,155016613
chr3,96327258,96327408,chr3,96328893,96328993
chr3,147243308,147243332,chr3,147243481,147243631
chr3,25574272,25574297,chr3,25581087,25581192
chr3,121425573,121425603,chr3,121480273,121480423
chr3,137085579,137085729,chr3,137086104,137086131
chr3,80034564,80034643,chr3,153772342,153772387
chr3,154465347,154465478,chr3,155518862,155519012
chr3,88180961,88181111,chr3,88189772,88189922
chr3,40059251,40059297,chr3,40064659,40064743
chr3,12675634,12675784,chr3,12675797,12675832
chr3,129679345,129679495,chr3,129680400,129680429
chr3,123159907,123159926,chr3,155562366,155562496
chr3,3514465,3514615,chr3,10822284,10822373
chr3,32597040,32597190,chr3,32709969,32709998
chr3,106909686,106909757,chr3,121219590,121219740
chr3,41584401,41584505,chr3,42967072,42967169
chr3,32435867,32436017,chr3,32448415,32448565
chr3,14221431,14221452,chr3,14221633,14221783
chr3,144883399,144883549,chr3,144895269,144895311
chr3,152105217,152105243,chr3,152105243,152105276
chr3,109668333,109668483,chr3,110631856,110632006
chr3,127379792,127379942,chr3,127382531,127382581
chr3,106750987,106751137,chr3,129134760,129134804
chr3,58142490,58142541,chr3,58147809,58147959
chr3,8774892,8774975,chr3,8775131,8775193
chr3,13706492,13706617,chr3,13706627,13706740
chr3,69006346,69006446,chr3,141417046,141417196
chr3,123967503,123967616,chr3,123967903,123968053
chr3,151485015,151485086,chr3,151485456,151485533
chr3,86069631,86069651,chr3,86075938,86076081
chr3,97482628,97482778,chr3,97483763,97483913
chr3,97681306,97681456,chr3,97682201,97682351
chr3,138829964,138830065,chr3,138832204,138832233
chr3,86027859,86027993,chr3,86028094,86028226
chr3,27380643,27380761,chr3,45484075,45484225
chr3,62315555,62315705,chr3,62370397,62370445
chr3,98082260,98082410,chr3,98109079,98109197
chr3,102258694,102258792,chr3,102262159,102262309
chr3,50436956,50436989,chr3,50443805,50443886
chr3,104767841,104767991,chr3,104771060,104771210
chr3,89487952,89487999,chr3,89489199,89489266
chr3,27256259,27256409,chr3,28318644,28318699
chr3,27182743,27182777,chr3,27182888,27182909
chr3,7410577,7410619,chr3,14172265,14172354
chr3,21672506,21672656,chr3,21674587,21674737
chr3,8963580,8963611,chr3,8964147,8964229
chr3,135307040,135307190,chr3,135324744,135324807
chr3,100669424,100669574,chr3,100888533,100888683
chr3,24359301,24359417,chr3,24376394,24376544
chr3,23669141,23669165,chr3,23669359,23669509
chr3,126990383,126990514,chr3,157617691,157617730
chr3,87641355,87641401,chr3,105720017,105720167
chr3,100589090,100589240,chr3,100597020,100597064
chr3,112789621,112789708,chr3,125448930,125448970
chr3,85365048,85365105,chr3,85365491,85365609
chr3,49156903,49156975,chr3,49162019,49162155
chr3,21073331,21073351,chr3,37870450,37870600
chr3,87859221,87859325,chr3,108044917,108044943
chr3,44012925,44013065,chr3,44015110,44015168
chr3,104458860,104458971,chr3,104460225,104460285
chr3,62985126,62985161,chr3,90998764,90998808
chr3,33558996,33559037,chr3,43788822,43788911
chr3,27926743,27926777,chr3,55520619,55520658
chr3,57387341,57387471,chr3,57389897,57390047
chr3,88407226,88407263,chr3,88465409,88465559
chr3,116341181,116341221,chr3,116385907,116386000
chr3,91474416,91474480,chr3,120502548,120502663
chr3,72207249,72207399,chr3,72219010,72219126
chr3,16038165,16038315,chr3,98109833,98109894
chr3,28453960,28454110,chr3,28454256,28454280
chr3,21809610,21809653,chr3,56102478,56102619
chr3,11633055,11633205,chr3,11639859,11640009
chr3,44149017,44149164,chr3,44150746,44150806
chr3,143989013,143989163,chr3,144157426,144157576
chr3,142620116,142620197,chr3,145924918,145925027
chr3,62538169,62538319,chr3,62831680,62831730
chr3,11831782,11831909,chr3,43620734,43620780
chr3,156339307,156339457,chr3,156379379,156379404
chr3,152483486,152483602,chr3,152485080,152485135
chr3,112871579,112871695,chr3,132796817,132796912
chr3,39631190,39631242,chr3,39975828,39975978
chr3,40497932,40497963,chr3,58822415,58822530
chr3,69497237,69497278,chr3,138251581,138251731
chr3,89964247,89964301,chr3,89964521,89964564
chr3,86136664,86136697,chr3,88118017,88118051
chr3,126334484,126334565,chr3,133008840,133008889
chr3,40058671,40058715,chr3,49610639,49610703
chr3,122596948,122597001,chr3,131802996,131803060
chr3,147768045,147768195,chr3,148413827,148413850
chr3,9331091,9331144,chr3,9347371,9347448
chr3,25319909,25319932,chr3,25319942,25320092
chr3,105089584,105089654,chr3,105771541,105771691
chr3,51439357,51439507,chr3,51452426,51452576
chr3,136725589,136725739,chr3,136740867,136740890
chr3,136931525,136931660,chr3,136931596,136931720
chr3,144437535,144437685,chr3,144633608,144633631
chr3,68572439,68572465,chr3,68572529,68572679
chr3,19311373,19311415,chr3,53723654,53723804
chr3,49508902,49508985,chr3,142388334,142388364
chr3,120033634,120033784,chr3,120034599,120034618
chr3,78093343,78093432,chr3,78268997,78269147
chr3,119562454,119562604,chr3,119782268,119782311
chr3,122234670,122234820,chr3,122603204,122603323
chr3,95357246,95357307,chr3,95459424,95459451
chr3,38326230,38326250,chr3,38326250,38326378
chr3,105696145,105696211,chr3,105697079,105697229
chr3,125178525,125178548,chr3,125243078,125243122
chr3,104995699,104995760,chr3,104997073,104997096
chr3,149550819,149550846,chr3,149550922,149551025
chr3,87011130,87011165,chr3,90712566,90712604
chr3,33408886,33409036,chr3,54991408,54991456
chr3,123592792,123592889,chr3,124012189,124012339
chr3,83010129,83010169,chr3,83010169,83010191
chr3,64084032,64084111,chr3,158158432,158158464
chr3,56322054,56322075,chr3,56323281,56323431
chr3,40528812,40528856,chr3,40532356,40532418
chr3,40272728,40272851,chr3,40272791,40272915
chr3,86918583,86918617,chr3,86919984,86920126
chr3,23029962,23030046,chr3,23137231,23137314
chr3,123750777,123750927,chr3,142911004,142911046
chr3,38248286,38248382,chr3,38346719,38346771
chr3,84182772,84182896,chr3,87541048,87541090
chr3,25568590,25568640,chr3,67825016,67825096
chr3,36824889,36825039,chr3,54838223,54838268
chr3,56325209,56325359,chr3,121800251,121800333
chr3,107080858,107080897,chr3,108713903,108713938
chr3,95702986,95703136,chr3,95703205,95703232
chr3,41349513,41349534,chr3,41350266,41350416
chr3,54442311,54442357,chr3,54689547,54689697
chr3,107272120,107272270,chr3,117253302,117253342
chr3,27494016,27494051,chr3,39663733,39663883
chr3,107772738,107772787,chr3,121979755,121979825
chr3,148129213,148129235,chr3,148665120,148665270
chr3,149395230,149395289,chr3,149395289,149395331
chr3,31889977,31890127,chr3,31890141,31890173
chr3,11390569,11390719,chr3,11391086,11391106
chr3,70376361,70376511,chr3,77440128,77440209
chr3,96723765,96723915,chr3,96724144,96724273
chr3,36919387,36919430,chr3,39720503,39720526
chr3,108056708,108056858,chr3,108134864,108134891
chr3,51500189,51500326,chr3,51505452,51505499
chr3,79651450,79651600,chr3,80793977,80793997
chr3,96104623,96104652,chr3,96132491,96132641
chr3,43733443,43733489,chr3,46312464,46312509
chr3,38379844,38379872,chr3,38392818,38392877
chr3,45131424,45131559,chr3,45131437,45131560
chr3,60801794,60801915,chr3,60801817,60801938
chr3,136730052,136730107,chr3,136735104,136735136
chr3,77448980,77449003,chr3,110740485,110740626
chr3,58255656,58255677,chr3,58306854,58306942
chr3,150118813,150118833,chr3,150286487,150286525
chr3,100196219,100196307,chr3,100196504,100196654
chr3,44207014,44207164,chr3,48174132,48174191
chr3,126086270,126086412,chr3,127121127,127121183
chr3,57294560,57294710,chr3,57295705,57295752
chr3,84190436,84190458,chr3,84190837,84190857
chr3,151298562,151298631,chr3,151441927,151441969
chr3,110013719,110013869,chr3,110075819,110075879
chr3,34941485,34941521,chr3,35625706,35625800
chr3,119099090,119099240,chr3,120596663,120596720
chr3,107126227,107126306,chr3,107126306,107126342
chr3,9760103,9760121,chr3,19619745,19619813
chr3,143087569,143087719,chr3,143461317,143461467
chr3,132672205,132672259,chr3,135829593,135829743
chr3,105630299,105630319,chr3,106425881,106425956
chr3,46365262,46365412,chr3,67583865,67583948
chr3,92361029,92361179,chr3,92361223,92361251
chr3,57517235,57517310,chr3,114315772,114315853
chr3,123019051,123019201,chr3,123023841,123023890
chr3,96952224,96952252,chr3,122890208,122890358
chr3,128683583,128683626,chr3,129180880,129181030
chr3,108720976,108721010,chr3,154183414,154183435
chr3,154982773,154982860,chr3,154982773,154982860
chr3,6134411,6134561,chr3,50844890,50845040
chr3,69204305,69204338,chr3,69431978,69432128
chr3,69763108,69763137,chr3,69860465,69860566
chr3,138344221,138344296,chr3,138346892,138346930
chr3,103575643,103575729,chr3,105761364,105761514
chr3,151256215,151256365,chr3,151257189,151257339
chr3,57736323,57736445,chr3,57736470,57736605
chr3,69796507,69796540,chr3,126253184,126253296
chr3,109123692,109123837,chr3,123139169,123139199
chr3,99242944,99243001,chr3,99725856,99726006
chr3,157533608,157533720,chr3,157534951,157534973
chr3,36472858,36473008,chr3,108641053,108641085
chr3,96499574,96499636,chr3,96499839,96499989
chr3,95675831,95675855,chr3,103037319,103037469
chr3,104957832,104957877,chr3,107279466,107279503
chr3,52045526,52045676,chr3,52045818,52045864
chr3,50712702,50712721,chr3,50719115,50719265
chr3,88068624,88068774,chr3,88069229,88069292
chr3,159894901,159895026,chr3,159894902,159895032
chr3,14461311,14461454,chr3,49242594,49242744
chr3,37659730,37659880,chr3,51100417,51100460
chr3,135448154,135448304,chr3,135448766,135448823
chr3,153913328,153913350,chr3,153914333,153914369
chr3,144616791,144616913,chr3,144616868,144616989
chr3,138129258,138129358,chr3,138145158,138145199
chr3,19955118,19955268,chr3,19987587,19987737
chr3,41282843,41282993,chr3,41286219,41286295
chr3,21502423,21502528,chr3,21502479,21502598
chr3,57839634,57839662,chr3,57845909,57845955
chr3,43219954,43219983,chr3,43225645,43225728
chr3,104710488,104710638,chr3,104714348,104714391
chr3,104585057,104585116,chr3,104586944,104586966
chr3,71350505,71350655,chr3,123401497,123401544
chr3,31522966,31523116,chr3,31533199,31533260
chr3,130649563,130649709,chr3,130772571,130772648
chr3,36606174,36606203,chr3,36610183,36610275
chr3,52191703,52191755,chr3,52243172,52243250
chr3,116007544,116007694,chr3,116507728,116507878
chr3,33366604,33366664,chr3,67412915,67413065
chr3,50377386,50377536,chr3,50391082,50391130
chr3,34632677,34632795,chr3,103640487,103640533
chr3,75356681,75356831,chr3,83878901,83878921
chr3,55005309,55005332,chr3,62980109,62980259
chr3,88245145,88245176,chr3,88313554,88313704
chr3,103025226,103025302,chr3,103028716,103028745
chr3,135556545,135556695,chr3,135557822,135557970
chr3,150923167,150923219,chr3,151403397,151403547
chr3,72930572,72930629,chr3,72930710,72930860
chr3,32405863,32406013,chr3,32411571,32411612
chr3,41375200,41375234,chr3,41531595,41531645
chr3,99201686,99201836,chr3,99207029,99207088
chr3,13746486,13746550,chr3,13754486,13754636
chr3,37906747,37906818,chr3,37907962,37908019
chr3,82375939,82376089,chr3,85935402,85935483
chr3,67514947,67514969,chr3,67515320,67515470
chr3,53235147,53235186,chr3,53235186,53235220
chr3,140877486,140877636,chr3,140877689,140877710
chr3,141898647,141898682,chr3,141898690,141898841
chr3,59109003,59109027,chr3,59111969,59112119
chr3,35758993,35759143,chr3,35781701,35781727
chr3,121876361,121876405,chr3,121876614,121876764
chr3,152811284,152811434,chr3,153450856,153450890
chr3,109872832,109872982,chr3,110626406,110626556
chr3,75910506,75910656,chr3,75933371,75933393
chr3,36475994,36476144,chr3,36476355,36476377
chr3,141866735,141866868,chr3,141867007,141867157
